episode,timestep,reward
911,9120,38.827
913,9140,40.336
915,9160,38.3
917,9180,40.958
919,9200,32.32
921,9220,37.443
923,9240,35.472
925,9260,42.312
927,9280,39.962
929,9300,41.517
931,9320,40.113
933,9340,42.48
935,9360,43.149
937,9380,41.073
939,9400,39.329
941,9420,39.891
943,9440,40.66
945,9460,37.794
947,9480,39.751
949,9500,37.732
951,9520,42.344
953,9540,39.524
955,9560,42.84
957,9580,40.519
959,9600,39.739
961,9620,41.373
963,9640,38.691
965,9660,40.97
967,9680,38.988
969,9700,38.971
971,9720,40.875
973,9740,38.377
975,9760,42.904
977,9780,40.154
979,9800,38.027
981,9820,41.176
983,9840,35.413
985,9860,38.723
987,9880,36.978
989,9900,39.785
991,9920,41.428
993,9940,39.523
995,9960,37.382
997,9980,38.366
999,10000,41.049
1001,10020,41.236
1003,10040,37.426
1005,10060,41.815
1007,10080,42.084
1009,10100,36.991
1011,10120,42.461
1013,10140,40.791
1015,10160,41.677
1017,10180,40.334
1019,10200,40.27
1021,10220,40.713
1023,10240,39.506
1025,10260,37.206
1027,10280,40.9
1029,10300,39.482
1031,10320,41.874
1033,10340,36.538
1035,10360,40.784
1037,10380,41.202
1039,10400,42.833
1041,10420,37.177
1043,10440,37.827
1045,10460,35.442
1047,10480,41.476
1049,10500,37.428
1051,10520,39.513
1053,10540,39.375
1055,10560,41.062
1057,10580,37.072
1059,10600,40.199
1061,10620,36.485
1063,10640,39.059
1065,10660,41.232
1067,10680,41.496
1069,10700,37.015
1071,10720,40.381
1073,10740,35.839
1075,10760,38.634
1077,10780,38.562
1079,10800,43.209
1081,10820,36.972
1083,10840,40.776
1085,10860,43.699
1087,10880,39.441
1089,10900,42.617
1091,10920,41.789
1093,10940,39.266
1095,10960,40.491
1097,10980,36.804
1099,11000,38.185
1101,11020,37.187
1103,11040,40.292
1105,11060,41.288
1107,11080,38.518
1109,11100,37.254
1111,11120,38.949
1113,11140,42.859
1115,11160,40.04
1117,11180,37.153
1119,11200,37.824
1121,11220,45.039
1123,11240,39.327
1125,11260,40.004
1127,11280,37.598
1129,11300,39.033
1131,11320,40.221
1133,11340,41.683
1135,11360,39.069
1137,11380,41.791
1139,11400,40.755
1141,11420,40.202
1143,11440,41.72
1145,11460,37.162
1147,11480,36.138
1149,11500,40.463
1151,11520,39.739
1153,11540,42.52
1155,11560,37.872
1157,11580,41.588
1159,11600,39.117
1161,11620,39.81
1163,11640,41.576
1165,11660,41.162
1167,11680,37.726
1169,11700,39.89
1171,11720,43.54
1173,11740,38.162
1175,11760,40.645
1177,11780,41.003
1179,11800,38.01
1181,11820,40.47
1183,11840,37.402
1185,11860,38.005
1187,11880,40.222
1189,11900,38.173
1191,11920,39.529
1193,11940,38.158
1195,11960,42.498
1197,11980,37.396
1199,12000,42.43
1201,12020,39.808
1203,12040,40.417
1205,12060,38.117
1207,12080,39.709
1209,12100,41.207
1211,12120,40.177
1213,12140,39.101
1215,12160,37.189
1217,12180,39.655
1219,12200,39.968
1221,12220,40.405
1223,12240,40.72
1225,12260,37.933
1227,12280,40.91
1229,12300,40.993
1231,12320,38.605
1233,12340,38.178
1235,12360,37.272
1237,12380,40.981
1239,12400,40.125
1241,12420,36.277
1243,12440,41.087
1245,12460,36.128
1247,12480,40.548
1249,12500,42.115
1251,12520,37.335
1253,12540,37.225
1255,12560,41.256
1257,12580,39.343
1259,12600,41.159
1261,12620,40.003
1263,12640,41.125
1265,12660,36.313
1267,12680,39.536
1269,12700,37.714
1271,12720,39.185
1273,12740,37.272
1275,12760,38.525
1277,12780,41.523
1279,12800,38.282
1281,12820,41.616
1283,12840,40.368
1285,12860,34.678
1287,12880,38.603
1289,12900,38.141
1291,12920,39.277
1293,12940,37.741
1295,12960,37.641
1297,12980,39.465
1299,13000,37.149
1301,13020,37.021
1303,13040,38.702
1305,13060,39.347
1307,13080,39.971
1309,13100,39.861
1311,13120,42.214
1313,13140,39.916
1315,13160,38.261
1317,13180,38.095
1319,13200,39.33
1321,13220,38.607
1323,13240,39.248
1325,13260,38.173
1327,13280,39.445
1329,13300,39.847
1331,13320,39.388
1333,13340,39.297
1335,13360,41.5
1337,13380,40.352
1339,13400,37.671
1341,13420,35.895
1343,13440,37.458
1345,13460,43.132
1347,13480,38.683
1349,13500,41.392
1351,13520,42.246
1353,13540,38.041
1355,13560,39.34
1357,13580,37.21
1359,13600,39.67
1361,13620,37.927
1363,13640,33.57
1365,13660,37.031
1367,13680,35.863
1369,13700,38.534
1371,13720,38.348
1373,13740,38.68
1375,13760,35.766
1377,13780,37.195
1379,13800,40.733
1381,13820,39.137
1383,13840,37.551
1385,13860,38.437
1387,13880,36.033
1389,13900,37.727
1391,13920,38.945
1393,13940,35.852
1395,13960,38.954
1397,13980,36.434
1399,14000,39.056
1401,14020,39.282
1403,14040,39.739
1405,14060,35.766
1407,14080,34.475
1409,14100,38.809
1411,14120,38.318
1413,14140,38.083
1415,14160,38.578
1417,14180,40.17
1419,14200,38.169
1421,14220,35.715
1423,14240,36.795
1425,14260,37.524
1427,14280,40.322
1429,14300,37.213
1431,14320,41.467
1433,14340,38.55
1435,14360,36.528
1437,14380,39.769
1439,14400,35.774
1441,14420,40.321
1443,14440,38.765
1445,14460,41.299
1447,14480,42.764
1449,14500,36.996
1451,14520,39.221
1453,14540,36.956
1455,14560,40.71
1457,14580,37.574
1459,14600,37.193
1461,14620,35.099
1463,14640,37.342
1465,14660,41.887
1467,14680,40.556
1469,14700,38.417
1471,14720,37.1
1473,14740,39.609
1475,14760,39.328
1477,14780,39.389
1479,14800,40.503
1481,14820,34.621
1483,14840,37.291
1485,14860,42.316
1487,14880,41.591
1489,14900,40.669
1491,14920,39.363
1493,14940,39.678
1495,14960,38.306
1497,14980,37.215
1499,15000,38.713
1501,15020,39.907
1503,15040,37.486
1505,15060,37.733
1507,15080,38.339
1509,15100,33.867
1511,15120,38.804
1513,15140,42.041
1515,15160,40.014
1517,15180,39.572
1519,15200,38.847
1521,15220,41.802
1523,15240,39.662
1525,15260,42.517
1527,15280,37.73
1529,15300,37.994
1531,15320,37.627
1533,15340,38.042
1535,15360,35.979
1537,15380,38.273
1539,15400,34.928
1541,15420,38.577
1543,15440,39.16
1545,15460,40.374
1547,15480,38.434
1549,15500,39.291
1551,15520,39.345
1553,15540,34.097
1555,15560,40.649
1557,15580,38.653
1559,15600,38.086
1561,15620,40.944
1563,15640,36.872
1565,15660,37.738
1567,15680,35.579
1569,15700,37.543
1571,15720,40.197
1573,15740,38.582
1575,15760,37.633
1577,15780,36.426
1579,15800,37.59
1581,15820,35.055
1583,15840,34.077
1585,15860,39.631
1587,15880,43.451
1589,15900,34.217
1591,15920,37.976
1593,15940,35.788
1595,15960,38.52
1597,15980,40.657
1599,16000,36.959
1601,16020,40.158
1603,16040,36.458
1605,16060,38.317
1607,16080,35.97
1609,16100,36.648
1611,16120,36.345
1613,16140,39.273
1615,16160,36.065
1617,16180,35.2
1619,16200,39.467
1621,16220,32.77
1623,16240,40.487
1625,16260,38.015
1627,16280,35.035
1629,16300,38.688
1631,16320,35.911
1633,16340,38.31
1635,16360,37.503
1637,16380,38.2
1639,16400,38.916
1641,16420,38.497
1643,16440,41.836
1645,16460,39.318
1647,16480,36.78
1649,16500,37.827
1651,16520,40.749
1653,16540,39.616
1655,16560,38.435
1657,16580,38.407
1659,16600,39.733
1661,16620,39.87
1663,16640,37.109
1665,16660,38.061
1667,16680,36.421
1669,16700,35.474
1671,16720,39.193
1673,16740,35.389
1675,16760,42.296
1677,16780,37.714
1679,16800,36.739
1681,16820,36.715
1683,16840,35.506
1685,16860,35.504
1687,16880,36.249
1689,16900,39.57
1691,16920,38.284
1693,16940,38.828
1695,16960,40.294
1697,16980,37.278
1699,17000,37.838
1701,17020,37.314
1703,17040,40.23
1705,17060,37.099
1707,17080,36.947
1709,17100,37.368
1711,17120,37.257
1713,17140,39.777
1715,17160,41.298
1717,17180,37.428
1719,17200,38.713
1721,17220,40.332
1723,17240,40.339
1725,17260,38.214
1727,17280,39.288
1729,17300,37.828
1731,17320,37.833
1733,17340,35.172
1735,17360,39.141
1737,17380,36.191
1739,17400,37.241
1741,17420,41.838
1743,17440,38.701
1745,17460,40.015
1747,17480,35.051
1749,17500,37.29
1751,17520,36.335
1753,17540,41.368
1755,17560,38.885
1757,17580,39.163
1759,17600,41.37
1761,17620,39.895
1763,17640,39.432
1765,17660,37.341
1767,17680,37.977
1769,17700,37.73
1771,17720,35.442
1773,17740,39.742
1775,17760,37.661
1777,17780,40.332
1779,17800,36.055
1781,17820,35.933
1783,17840,38.247
1785,17860,36.76
1787,17880,39.515
1789,17900,38.059
1791,17920,37.724
1793,17940,37.524
1795,17960,36.424
1797,17980,37.129
1799,18000,35.621
1801,18020,39.184
1803,18040,38.978
1805,18060,39.226
1807,18080,37.486
1809,18100,37.472
1811,18120,39.702
1813,18140,38.07
1815,18160,38.871
1817,18180,40.386
1819,18200,35.097
1821,18220,39.126
1823,18240,35.292
1825,18260,36.805
1827,18280,36.143
1829,18300,38.935
1831,18320,39.592
1833,18340,40.187
1835,18360,37.6
1837,18380,36.587
1839,18400,39.965
1841,18420,38.961
1843,18440,37.653
1845,18460,41.133
1847,18480,40.389
1849,18500,37.229
1851,18520,37.77
1853,18540,36.551
1855,18560,41.063
1857,18580,34.957
1859,18600,37.459
1861,18620,35.643
1863,18640,40.438
1865,18660,40.212
1867,18680,34.508
1869,18700,37.376
1871,18720,38.575
1873,18740,39.513
1875,18760,36.509
1877,18780,37.609
1879,18800,39.377
1881,18820,41.514
1883,18840,39.625
1885,18860,38.748
1887,18880,37.313
1889,18900,39.29
1891,18920,39.383
1893,18940,41.138
1895,18960,36.982
1897,18980,38.32
1899,19000,39.293
1901,19020,34.944
1903,19040,37.144
1905,19060,37.833
1907,19080,41.835
1909,19100,37.847
1911,19120,39.434
1913,19140,38.293
1915,19160,41.425
1917,19180,36.524
1919,19200,34.989
1921,19220,37.722
1923,19240,40.351
1925,19260,41.237
1927,19280,36.4
1929,19300,38.57
1931,19320,38.823
1933,19340,36.824
1935,19360,41.265
1937,19380,37.81
1939,19400,40.503
1941,19420,37.34
1943,19440,39.522
1945,19460,34.326
1947,19480,35.664
1949,19500,37.382
1951,19520,38.937
1953,19540,37.688
1955,19560,37.79
1957,19580,39.654
1959,19600,41.643
1961,19620,36.212
1963,19640,40.387
1965,19660,40.374
1967,19680,36.871
1969,19700,37.171
1971,19720,38.262
1973,19740,39.036
1975,19760,40.711
1977,19780,35.989
1979,19800,37.833
1981,19820,40.49
1983,19840,39.869
1985,19860,37.812
1987,19880,40.196
1989,19900,40.071
1991,19920,39.729
1993,19940,38.977
1995,19960,37.761
1997,19980,39.858
1999,20000,36.957
2001,20020,39.789
2003,20040,34.982
2005,20060,35.677
2007,20080,34.904
2009,20100,36.32
2011,20120,41.558
2013,20140,38.344
2015,20160,35.258
2017,20180,37.99
2019,20200,36.924
2021,20220,41.036
2023,20240,41.894
2025,20260,39.303
2027,20280,40.825
2029,20300,39.672
2031,20320,36.622
2033,20340,39.5
2035,20360,37.5
2037,20380,41.094
2039,20400,37.043
2041,20420,37.916
2043,20440,38.624
2045,20460,43.905
2047,20480,41.407
2049,20500,37.178
2051,20520,36.123
2053,20540,39.414
2055,20560,37.209
2057,20580,39.007
2059,20600,42.174
2061,20620,40.871
2063,20640,39.73
2065,20660,37.1
2067,20680,36.096
2069,20700,37.584
2071,20720,35.135
2073,20740,38.332
2075,20760,37.172
2077,20780,39.684
2079,20800,41.252
2081,20820,37.768
2083,20840,36.1
2085,20860,38.355
2087,20880,35.169
2089,20900,38.16
2091,20920,35.5
2093,20940,38.438
2095,20960,37.527
2097,20980,34.937
2099,21000,41.58
2101,21020,35.53
2103,21040,38.763
2105,21060,38.066
2107,21080,34.922
2109,21100,41.557
2111,21120,37.887
2113,21140,37.321
2115,21160,35.783
2117,21180,40.57
2119,21200,42.267
2121,21220,40.663
2123,21240,38.238
2125,21260,39.169
2127,21280,40.397
2129,21300,39.168
2131,21320,35.79
2133,21340,38.533
2135,21360,37.023
2137,21380,37.993
2139,21400,42.547
2141,21420,37.886
2143,21440,33.525
2145,21460,39.273
2147,21480,36.457
2149,21500,36.584
2151,21520,39.674
2153,21540,36.066
2155,21560,36.285
2157,21580,40.52
2159,21600,33.14
2161,21620,39.66
2163,21640,39.858
2165,21660,38.705
2167,21680,37.342
2169,21700,39.358
2171,21720,39.647
2173,21740,37.926
2175,21760,40.212
2177,21780,40.165
2179,21800,38.251
2181,21820,39.231
2183,21840,33.082
2185,21860,39.039
2187,21880,39.619
2189,21900,40.641
2191,21920,38.193
2193,21940,38.647
2195,21960,43.331
2197,21980,36.686
2199,22000,40.568
2201,22020,38.788
2203,22040,42.046
2205,22060,39.487
2207,22080,37.553
2209,22100,37.918
2211,22120,39.533
2213,22140,42.3
2215,22160,42.595
2217,22180,43.591
2219,22200,39.951
2221,22220,40.449
2223,22240,38.957
2225,22260,39.944
2227,22280,40.411
2229,22300,37.716
2231,22320,39.608
2233,22340,38.02
2235,22360,41.637
2237,22380,37.515
2239,22400,39.164
2241,22420,40.535
2243,22440,38.12
2245,22460,38.881
2247,22480,38.931
2249,22500,38.778
2251,22520,38.9
2253,22540,38.599
2255,22560,39.159
2257,22580,41.054
2259,22600,33.571
2261,22620,38.869
2263,22640,42.481
2265,22660,38.188
2267,22680,34.802
2269,22700,38.2
2271,22720,37.627
2273,22740,41.548
2275,22760,42.839
2277,22780,37.766
2279,22800,40.311
2281,22820,40.104
2283,22840,43.106
2285,22860,37.816
2287,22880,34.619
2289,22900,38.871
2291,22920,41.6
2293,22940,39.04
2295,22960,39.712
2297,22980,38.576
2299,23000,38.133
2301,23020,39.704
2303,23040,36.679
2305,23060,39.877
2307,23080,38.796
2309,23100,39.028
2311,23120,40.661
2313,23140,38.87
2315,23160,37.129
2317,23180,43.599
2319,23200,39.575
2321,23220,40.277
2323,23240,36.89
2325,23260,37.964
2327,23280,39.911
2329,23300,39.755
2331,23320,40.413
2333,23340,41.785
2335,23360,40.175
2337,23380,39.483
2339,23400,38.558
2341,23420,36.578
2343,23440,38.298
2345,23460,36.239
2347,23480,41.08
2349,23500,41.575
2351,23520,35.73
2353,23540,39.362
2355,23560,40.428
2357,23580,37.184
2359,23600,35.951
2361,23620,38.581
2363,23640,37.581
2365,23660,35.235
2367,23680,38.611
2369,23700,39.302
2371,23720,40.177
2373,23740,36.825
2375,23760,36.622
2377,23780,41.866
2379,23800,39.612
2381,23820,37.98
2383,23840,41.524
2385,23860,37.638
2387,23880,38.139
2389,23900,42.688
2391,23920,40.53
2393,23940,39.12
2395,23960,40.083
2397,23980,41.446
2399,24000,38.274
2401,24020,40.803
2403,24040,40.934
2405,24060,36.088
2407,24080,34.66
2409,24100,41.436
2411,24120,38.829
2413,24140,36.64
2415,24160,40.761
2417,24180,37.967
2419,24200,37.19
2421,24220,38.627
2423,24240,38.767
2425,24260,42.137
2427,24280,37.687
2429,24300,38.339
2431,24320,37.958
2433,24340,39.744
2435,24360,38.961
2437,24380,41.926
2439,24400,39.417
2441,24420,41.075
2443,24440,39.075
2445,24460,39.134
2447,24480,39.716
2449,24500,36.81
2451,24520,39.697
2453,24540,38.735
2455,24560,37.687
2457,24580,35.771
2459,24600,36.652
2461,24620,38.219
2463,24640,39.937
2465,24660,40.162
2467,24680,39.085
2469,24700,37.873
2471,24720,35.793
2473,24740,40.524
2475,24760,37.768
2477,24780,40.718
2479,24800,36.675
2481,24820,40.484
2483,24840,38.768
2485,24860,38.522
2487,24880,36.519
2489,24900,35.729
2491,24920,31.902
2493,24940,38.179
2495,24960,40.433
2497,24980,35.221
2499,25000,41.04
2501,25020,40.12
2503,25040,38.092
2505,25060,39.821
2507,25080,42.462
2509,25100,38.894
2511,25120,35.542
2513,25140,39.03
2515,25160,39.571
2517,25180,38.173
2519,25200,37.878
2521,25220,36.212
2523,25240,39.921
2525,25260,36.815
2527,25280,35.923
2529,25300,37.962
2531,25320,37.391
2533,25340,36.873
2535,25360,38.461
2537,25380,36.835
2539,25400,39.742
2541,25420,37.219
2543,25440,37.993
2545,25460,37.926
2547,25480,39.767
2549,25500,37.429
2551,25520,38.075
2553,25540,35.875
2555,25560,36.817
2557,25580,38.915
2559,25600,39.349
2561,25620,39.689
2563,25640,37.197
2565,25660,37.476
2567,25680,37.054
2569,25700,38.44
2571,25720,39.511
2573,25740,41.563
2575,25760,38.206
2577,25780,38.924
2579,25800,38.329
2581,25820,42.111
2583,25840,40.015
2585,25860,35.448
2587,25880,39.354
2589,25900,39.657
2591,25920,40.369
2593,25940,39.756
2595,25960,38.864
2597,25980,38.219
2599,26000,37.083
2601,26020,35.602
2603,26040,37.783
2605,26060,40.35
2607,26080,39.064
2609,26100,37.526
2611,26120,35.281
2613,26140,38.71
2615,26160,39.538
2617,26180,38.83
2619,26200,35.718
2621,26220,40.119
2623,26240,39.305
2625,26260,36.815
2627,26280,38.35
2629,26300,39.087
2631,26320,38.168
2633,26340,42.019
2635,26360,40.199
2637,26380,42.344
2639,26400,41.441
2641,26420,41.767
2643,26440,40.983
2645,26460,39.414
2647,26480,38.978
2649,26500,40.804
2651,26520,41.315
2653,26540,39.219
2655,26560,38.532
2657,26580,44.486
2659,26600,41.185
2661,26620,41.203
2663,26640,39.026
2665,26660,39.828
2667,26680,42.31
2669,26700,39.126
2671,26720,40.177
2673,26740,40.672
2675,26760,38.681
2677,26780,40.871
2679,26800,37.179
2681,26820,37.798
2683,26840,38.776
2685,26860,43.333
2687,26880,42.301
2689,26900,41.514
2691,26920,37.558
2693,26940,39.28
2695,26960,39.814
2697,26980,38.334
2699,27000,40.182
2701,27020,40.465
2703,27040,38.452
2705,27060,40.361
2707,27080,40.834
2709,27100,42.329
2711,27120,40.05
2713,27140,37.177
2715,27160,39.089
2717,27180,38.442
2719,27200,43.485
2721,27220,41.203
2723,27240,40.663
2725,27260,42.83
2727,27280,42.564
2729,27300,39.327
2731,27320,36.964
2733,27340,39.224
2735,27360,41.218
2737,27380,39.901
2739,27400,36.376
2741,27420,39.491
2743,27440,41.958
2745,27460,39.79
2747,27480,41.463
2749,27500,40.955
2751,27520,34.966
2753,27540,40.125
2755,27560,38.151
2757,27580,41.677
2759,27600,39.781
2761,27620,40.155
2763,27640,40.653
2765,27660,39.537
2767,27680,40.298
2769,27700,37.124
2771,27720,42.711
2773,27740,36.833
2775,27760,42.428
2777,27780,40.933
2779,27800,40.561
2781,27820,40.548
2783,27840,40.045
2785,27860,40.704
2787,27880,39.624
2789,27900,38.418
2791,27920,38.287
2793,27940,41.825
2795,27960,42.237
2797,27980,39.781
2799,28000,36.63
2801,28020,41.845
2803,28040,39.908
2805,28060,40.023
2807,28080,38.799
2809,28100,42.458
2811,28120,38.279
2813,28140,39.557
2815,28160,40.355
2817,28180,38.262
2819,28200,41.787
2821,28220,38.171
2823,28240,38.811
2825,28260,40.008
2827,28280,39.941
2829,28300,39.121
2831,28320,39.632
2833,28340,36.113
2835,28360,38.305
2837,28380,42.264
2839,28400,37.486
2841,28420,36.739
2843,28440,40.737
2845,28460,40.827
2847,28480,41.959
2849,28500,37.31
2851,28520,39.172
2853,28540,37.233
2855,28560,40.02
2857,28580,41.633
2859,28600,37.475
2861,28620,36.784
2863,28640,39.321
2865,28660,39.035
2867,28680,38.199
2869,28700,39.388
2871,28720,40.931
2873,28740,38.115
2875,28760,34.091
2877,28780,41.035
2879,28800,37.526
2881,28820,39.537
2883,28840,40.457
2885,28860,37.683
2887,28880,38.917
2889,28900,42.315
2891,28920,40.355
2893,28940,36.215
2895,28960,41.302
2897,28980,38.992
2899,29000,38.072
2901,29020,40.125
2903,29040,41.182
