episode,timestep,reward
1059,5300,37.643
1061,5310,34.412
1063,5320,33.84
1065,5330,33.944
1067,5340,32.618
1069,5350,40.369
1071,5360,33.706
1073,5370,34.651
1075,5380,35.007
1077,5390,35.95
1079,5400,37.641
1081,5410,30.523
1083,5420,38.263
1085,5430,34.655
1087,5440,34.095
1089,5450,31.354
1091,5460,35.48
1093,5470,33.434
1095,5480,37.341
1097,5490,32.7
1099,5500,36.756
1101,5510,33.432
1103,5520,32.834
1105,5530,29.225
1107,5540,31.315
1109,5550,34.639
1111,5560,33.164
1113,5570,33.135
1115,5580,33.997
1117,5590,31.658
1119,5600,30.652
1121,5610,32.018
1123,5620,31.95
1125,5630,34.725
1127,5640,32.759
1129,5650,32.611
1131,5660,33.019
1133,5670,40.673
1135,5680,32.421
1137,5690,34.129
1139,5700,32.199
1141,5710,34.473
1143,5720,33.143
1145,5730,32.83
1147,5740,34.599
1149,5750,39.552
1151,5760,34.277
1153,5770,29.895
1155,5780,34.911
1157,5790,33.605
1159,5800,29.872
1161,5810,30.635
1163,5820,31.189
1165,5830,34.011
1167,5840,34.226
1169,5850,35.913
1171,5860,29.728
1173,5870,37.119
1175,5880,34.385
1177,5890,33.999
1179,5900,31.828
1181,5910,35.386
1183,5920,34.25
1185,5930,35.643
1187,5940,31.044
1189,5950,35.22
1191,5960,34.224
1193,5970,33.999
1195,5980,26.177
1197,5990,33.85
1199,6000,32.526
1201,6010,30.87
1203,6020,36.929
1205,6030,34.39
1207,6040,35.267
1209,6050,33.451
1211,6060,35.659
1213,6070,33.368
1215,6080,33.609
1217,6090,35.297
1219,6100,29.794
1221,6110,33.594
1223,6120,29.775
1225,6130,33.55
1227,6140,32.072
1229,6150,29.025
1231,6160,31.172
1233,6170,34.144
1235,6180,33.863
1237,6190,33.071
1239,6200,33.981
1241,6210,36.945
1243,6220,35.028
1245,6230,33.981
1247,6240,33.442
1249,6250,35.199
1251,6260,36.641
1253,6270,32.044
1255,6280,31.553
1257,6290,35.432
1259,6300,39.121
1261,6310,33.968
1263,6320,34.298
1265,6330,33.871
1267,6340,35.02
1269,6350,34.727
1271,6360,32.828
1273,6370,31.775
1275,6380,30.41
1277,6390,29.752
1279,6400,34.652
1281,6410,32.86
1283,6420,33.163
1285,6430,34.273
1287,6440,32.028
1289,6450,35.648
1291,6460,31.228
1293,6470,34.217
1295,6480,36.736
1297,6490,32.21
1299,6500,34.564
1301,6510,34.694
1303,6520,32.037
1305,6530,29.969
1307,6540,41.99
1309,6550,33.264
1311,6560,35.456
1313,6570,36.941
1315,6580,33.983
1317,6590,31.293
1319,6600,34.355
1321,6610,34.449
1323,6620,37.188
1325,6630,34.186
1327,6640,32.869
1329,6650,35.568
1331,6660,34.627
1333,6670,29.67
1335,6680,32.983
1337,6690,35.666
1339,6700,31.962
1341,6710,31.694
1343,6720,32.265
1345,6730,33.968
1347,6740,33.391
1349,6750,33.396
1351,6760,34.047
1353,6770,32.376
1355,6780,34.942
1357,6790,34.053
1359,6800,31.199
1361,6810,27.476
1363,6820,31.533
1365,6830,31.072
1367,6840,32.109
1369,6850,34.779
1371,6860,30.175
1373,6870,36.732
1375,6880,34.958
1377,6890,33.94
1379,6900,34.827
1381,6910,33.923
1383,6920,33.809
1385,6930,32.794
1387,6940,34.235
1389,6950,40.256
1391,6960,32.599
1393,6970,32.919
1395,6980,36.141
1397,6990,37.613
1399,7000,33.887
1401,7010,31.707
1403,7020,33.847
1405,7030,33.738
1407,7040,34.927
1409,7050,31.715
1411,7060,33.087
1413,7070,38.694
1415,7080,32.132
1417,7090,32.25
1419,7100,29.861
1421,7110,33.809
1423,7120,38.186
1425,7130,37.245
1427,7140,30.451
1429,7150,37.073
1431,7160,32.914
1433,7170,33.872
1435,7180,34.744
1437,7190,33.67
1439,7200,31.901
1441,7210,36.342
1443,7220,34.227
1445,7230,35.287
1447,7240,33.625
1449,7250,39.478
1451,7260,35.157
1453,7270,35.869
1455,7280,30.934
1457,7290,34.178
1459,7300,34.204
1461,7310,32.918
1463,7320,30.997
1465,7330,36.987
1467,7340,36.03
1469,7350,35.206
1471,7360,29.748
1473,7370,33.469
1475,7380,27.938
1477,7390,32.141
1479,7400,32.766
1481,7410,34.787
1483,7420,39.262
1485,7430,34.144
1487,7440,33.872
1489,7450,36.825
1491,7460,31.207
1493,7470,30.996
1495,7480,35.405
1497,7490,32.056
1499,7500,35.702
1501,7510,39.623
1503,7520,35.123
1505,7530,36.309
1507,7540,34.944
1509,7550,31.934
1511,7560,37.934
1513,7570,31.979
1515,7580,36.247
1517,7590,32.533
1519,7600,32.537
1521,7610,34.464
1523,7620,36.239
1525,7630,32.091
1527,7640,33.145
1529,7650,34.365
1531,7660,35.161
1533,7670,30.906
1535,7680,33.405
1537,7690,34.575
1539,7700,34.583
1541,7710,32.037
1543,7720,35.841
1545,7730,38.679
1547,7740,33.651
1549,7750,38.299
1551,7760,32.644
1553,7770,31.455
1555,7780,33.932
1557,7790,34.422
1559,7800,31.452
1561,7810,35.18
1563,7820,32.308
1565,7830,33.124
1567,7840,38.157
1569,7850,36.617
1571,7860,34.675
1573,7870,32.735
1575,7880,33.462
1577,7890,36.899
1579,7900,31.866
1581,7910,33.606
1583,7920,31.892
1585,7930,33.809
1587,7940,31.335
1589,7950,34.689
1591,7960,33.896
1593,7970,31.512
1595,7980,33.887
1597,7990,33.399
1599,8000,31.318
1601,8010,32.296
1603,8020,34.904
1605,8030,32.326
1607,8040,30.462
1609,8050,34.154
1611,8060,38.845
1613,8070,34.04
1615,8080,33.308
1617,8090,34.027
1619,8100,35.538
1621,8110,36.358
1623,8120,37.588
1625,8130,32.488
1627,8140,30.44
1629,8150,30.749
1631,8160,30.646
1633,8170,33.49
1635,8180,27.161
1637,8190,33.378
1639,8200,35.335
1641,8210,30.747
1643,8220,31.174
1645,8230,32.228
1647,8240,30.879
1649,8250,30.39
1651,8260,34.665
1653,8270,34.396
1655,8280,30.235
1657,8290,36.237
1659,8300,31.34
1661,8310,27.292
1663,8320,30.05
1665,8330,30.137
1667,8340,30.372
1669,8350,35.871
1671,8360,30.482
1673,8370,27.918
1675,8380,31.511
1677,8390,31.561
1679,8400,31.544
1681,8410,31.711
1683,8420,31.459
1685,8430,33.873
1687,8440,28.504
1689,8450,29.458
1691,8460,29.312
1693,8470,30.001
1695,8480,33.764
1697,8490,31.443
1699,8500,32.209
1701,8510,33.994
1703,8520,34.332
1705,8530,30.519
1707,8540,29.608
1709,8550,31.227
1711,8560,33.894
1713,8570,30.385
1715,8580,36.586
1717,8590,30.273
1719,8600,31.726
1721,8610,27.848
1723,8620,34.722
1725,8630,31.263
1727,8640,33.733
1729,8650,31.973
1731,8660,37.13
1733,8670,26.779
1735,8680,34.176
1737,8690,32.03
1739,8700,31.085
1741,8710,35.165
1743,8720,31.372
1745,8730,31.824
1747,8740,31.233
1749,8750,31.405
1751,8760,30.076
1753,8770,31.303
1755,8780,31.514
1757,8790,32.413
1759,8800,32.089
1761,8810,35.056
1763,8820,32.089
1765,8830,33.873
1767,8840,33.268
1769,8850,34.628
1771,8860,30.526
1773,8870,33.245
1775,8880,30.22
1777,8890,30.787
1779,8900,32.661
1781,8910,29.588
1783,8920,32.343
1785,8930,30.666
1787,8940,27.271
1789,8950,34.444
1791,8960,32.693
1793,8970,30.989
1795,8980,29.744
1797,8990,35.363
1799,9000,33.064
1801,9010,31.842
