episode,timestep,reward
553,2770,33.293
555,2780,31.822
557,2790,36.967
559,2800,36.356
561,2810,33.721
563,2820,33.431
565,2830,40.503
567,2840,34.247
569,2850,35.728
571,2860,39.21
573,2870,34.663
575,2880,36.336
577,2890,35.405
579,2900,33.705
581,2910,33.712
583,2920,35.453
585,2930,36.539
587,2940,33.438
589,2950,33.324
591,2960,36.332
593,2970,31.445
595,2980,35.536
597,2990,35.699
599,3000,36.697
601,3010,35.854
603,3020,31.25
605,3030,35.392
607,3040,36.864
609,3050,36.875
611,3060,37.961
613,3070,33.761
615,3080,30.553
617,3090,38.922
619,3100,33.518
621,3110,30.782
623,3120,34.622
625,3130,32.786
627,3140,32.285
629,3150,32.639
631,3160,32.763
633,3170,37.118
635,3180,34.725
637,3190,37.243
639,3200,36.028
641,3210,37.467
643,3220,36.802
645,3230,33.818
647,3240,36.319
649,3250,37.602
651,3260,32.88
653,3270,34.181
655,3280,37.379
657,3290,34.991
659,3300,33.95
661,3310,38.667
663,3320,35.942
665,3330,31.651
667,3340,39.092
669,3350,35.519
671,3360,34.338
673,3370,33.748
675,3380,35.084
677,3390,35.245
679,3400,34.233
681,3410,36.627
683,3420,33.119
685,3430,28.194
687,3440,31.079
689,3450,32.029
691,3460,33.707
693,3470,35.859
695,3480,33.083
697,3490,27.198
699,3500,35.27
701,3510,34.824
703,3520,31.893
705,3530,34.248
707,3540,32.523
709,3550,38.571
711,3560,36.311
713,3570,37.849
715,3580,37.503
717,3590,35.535
719,3600,37.827
721,3610,39.232
723,3620,34.106
725,3630,36.549
727,3640,31.248
729,3650,36.476
731,3660,33.986
733,3670,34.427
735,3680,33.478
737,3690,32.608
739,3700,37.365
741,3710,25.335
743,3720,32.81
745,3730,36.527
747,3740,35.338
749,3750,36.346
751,3760,31.452
753,3770,33.032
755,3780,37.409
757,3790,29.333
759,3800,36.206
761,3810,32.584
763,3820,36.258
765,3830,32.533
767,3840,31.539
769,3850,36.103
771,3860,28.755
773,3870,35.006
775,3880,33.087
777,3890,31.01
779,3900,29.345
781,3910,35.42
783,3920,34.018
785,3930,34.334
787,3940,37.889
789,3950,37.403
791,3960,31.781
793,3970,35.75
795,3980,32.732
797,3990,34.775
799,4000,35.473
801,4010,28.606
803,4020,34.218
805,4030,33.398
807,4040,34.687
809,4050,36.361
811,4060,33.927
813,4070,33.119
815,4080,31.601
817,4090,32.887
819,4100,35.774
821,4110,37.176
823,4120,37.641
825,4130,28.688
827,4140,32.022
829,4150,33.588
831,4160,35.81
833,4170,34.658
835,4180,36.957
837,4190,32.182
839,4200,35.355
841,4210,34.023
843,4220,36.636
845,4230,36.949
847,4240,28.277
849,4250,40.245
851,4260,31.29
853,4270,32.267
855,4280,35.405
857,4290,38.261
859,4300,33.821
861,4310,36.085
863,4320,36.17
865,4330,33.458
867,4340,34.831
869,4350,33.957
871,4360,34.515
873,4370,32.841
875,4380,36.3
877,4390,38.348
879,4400,33.629
881,4410,32.109
883,4420,40.492
885,4430,35.293
887,4440,34.58
889,4450,35.674
891,4460,36.045
893,4470,33.42
895,4480,32.813
897,4490,39.012
899,4500,32.997
901,4510,39.813
903,4520,34.52
905,4530,36.106
907,4540,35.731
909,4550,35.135
911,4560,38.897
913,4570,34.131
915,4580,33.667
917,4590,37.759
919,4600,31.963
921,4610,40.132
923,4620,36.504
925,4630,35.0
927,4640,30.925
929,4650,39.087
931,4660,31.908
933,4670,36.893
935,4680,32.039
937,4690,36.139
939,4700,34.05
941,4710,36.749
943,4720,34.605
945,4730,29.276
947,4740,32.094
949,4750,29.734
951,4760,33.906
953,4770,34.191
955,4780,30.13
957,4790,36.245
959,4800,34.753
961,4810,36.395
963,4820,35.538
965,4830,33.223
967,4840,34.013
969,4850,31.816
971,4860,35.237
973,4870,33.89
975,4880,29.246
977,4890,35.479
979,4900,34.635
981,4910,31.603
983,4920,33.559
985,4930,30.044
987,4940,35.276
989,4950,30.821
991,4960,32.923
993,4970,34.091
995,4980,33.684
997,4990,30.295
999,5000,34.708
1001,5010,34.013
1003,5020,40.117
1005,5030,31.779
1007,5040,36.219
1009,5050,34.93
1011,5060,29.974
1013,5070,33.939
1015,5080,36.449
1017,5090,34.953
1019,5100,32.852
1021,5110,35.998
1023,5120,31.722
1025,5130,31.248
1027,5140,33.315
1029,5150,37.869
1031,5160,37.054
1033,5170,34.944
1035,5180,29.766
1037,5190,35.899
1039,5200,34.87
1041,5210,32.756
1043,5220,39.417
1045,5230,34.895
1047,5240,31.065
1049,5250,30.962
1051,5260,34.84
1053,5270,33.381
1055,5280,33.226
1057,5290,35.828
1059,5300,38.584
1061,5310,34.894
1063,5320,34.861
1065,5330,32.143
1067,5340,38.292
1069,5350,34.021
1071,5360,33.479
1073,5370,35.919
1075,5380,35.385
1077,5390,38.483
1079,5400,35.996
1081,5410,34.377
1083,5420,35.617
1085,5430,35.515
1087,5440,32.084
1089,5450,35.076
1091,5460,34.241
1093,5470,37.959
1095,5480,39.048
1097,5490,36.967
1099,5500,35.001
1101,5510,34.514
1103,5520,34.773
1105,5530,36.066
1107,5540,33.698
1109,5550,31.935
1111,5560,34.073
1113,5570,35.847
1115,5580,37.166
1117,5590,34.615
1119,5600,36.658
1121,5610,34.1
1123,5620,36.415
1125,5630,37.483
1127,5640,37.269
1129,5650,35.121
1131,5660,32.107
1133,5670,36.258
1135,5680,36.073
1137,5690,37.375
1139,5700,33.914
1141,5710,38.94
1143,5720,36.197
1145,5730,38.256
1147,5740,37.137
1149,5750,36.244
1151,5760,35.858
1153,5770,31.648
1155,5780,35.868
1157,5790,40.407
1159,5800,35.213
1161,5810,35.932
1163,5820,37.211
1165,5830,38.149
1167,5840,33.296
1169,5850,34.866
1171,5860,35.831
1173,5870,36.36
1175,5880,28.903
1177,5890,34.065
1179,5900,36.759
1181,5910,37.661
1183,5920,30.626
1185,5930,37.557
1187,5940,34.514
1189,5950,36.054
1191,5960,36.583
1193,5970,34.02
1195,5980,34.085
1197,5990,36.632
1199,6000,34.467
1201,6010,36.535
1203,6020,36.352
1205,6030,30.91
1207,6040,38.917
1209,6050,34.92
1211,6060,30.395
1213,6070,30.479
1215,6080,37.292
1217,6090,31.98
1219,6100,37.862
1221,6110,32.427
1223,6120,32.669
1225,6130,36.614
1227,6140,38.692
1229,6150,35.497
1231,6160,34.992
1233,6170,33.486
1235,6180,34.619
1237,6190,33.982
1239,6200,38.416
1241,6210,40.075
1243,6220,38.421
1245,6230,37.02
1247,6240,31.984
1249,6250,34.314
1251,6260,31.905
1253,6270,29.09
1255,6280,35.537
1257,6290,31.699
1259,6300,30.592
1261,6310,36.652
1263,6320,39.298
1265,6330,31.622
1267,6340,34.833
1269,6350,35.986
1271,6360,36.882
1273,6370,34.917
1275,6380,34.435
1277,6390,37.197
1279,6400,35.202
1281,6410,30.076
1283,6420,35.129
1285,6430,39.625
1287,6440,32.49
1289,6450,32.594
1291,6460,35.504
1293,6470,34.978
1295,6480,33.274
1297,6490,34.537
1299,6500,34.691
1301,6510,37.025
1303,6520,38.666
1305,6530,33.117
1307,6540,34.804
1309,6550,39.448
1311,6560,32.905
1313,6570,34.262
1315,6580,37.918
1317,6590,37.695
1319,6600,33.484
1321,6610,36.809
1323,6620,33.753
1325,6630,40.792
1327,6640,34.002
1329,6650,34.506
1331,6660,35.507
1333,6670,34.889
1335,6680,36.262
1337,6690,35.234
1339,6700,35.036
1341,6710,37.809
1343,6720,30.202
1345,6730,32.208
1347,6740,33.73
1349,6750,36.296
1351,6760,32.278
1353,6770,31.6
1355,6780,35.673
1357,6790,32.181
1359,6800,35.19
1361,6810,30.885
1363,6820,36.422
1365,6830,33.813
1367,6840,36.661
1369,6850,31.468
1371,6860,38.201
1373,6870,34.97
1375,6880,34.152
1377,6890,33.3
1379,6900,32.281
1381,6910,31.763
1383,6920,40.544
1385,6930,33.985
1387,6940,27.633
1389,6950,30.849
1391,6960,34.928
1393,6970,32.411
1395,6980,29.647
1397,6990,32.954
1399,7000,35.65
1401,7010,36.206
1403,7020,36.424
1405,7030,32.852
1407,7040,35.597
1409,7050,32.88
1411,7060,28.251
1413,7070,26.897
1415,7080,33.68
1417,7090,34.555
1419,7100,32.616
1421,7110,29.294
1423,7120,33.844
1425,7130,34.522
1427,7140,34.632
1429,7150,38.078
1431,7160,40.676
1433,7170,32.975
1435,7180,36.104
1437,7190,32.057
1439,7200,33.902
1441,7210,28.551
1443,7220,35.616
1445,7230,34.943
1447,7240,34.637
1449,7250,36.337
1451,7260,34.86
1453,7270,36.809
1455,7280,35.389
1457,7290,34.992
1459,7300,36.599
1461,7310,37.129
1463,7320,31.39
1465,7330,38.622
1467,7340,35.924
1469,7350,29.947
1471,7360,35.9
1473,7370,37.661
1475,7380,34.864
1477,7390,31.577
1479,7400,39.001
1481,7410,36.569
1483,7420,36.225
1485,7430,35.658
1487,7440,37.056
1489,7450,36.87
1491,7460,36.682
1493,7470,34.666
1495,7480,36.824
1497,7490,35.544
1499,7500,39.355
1501,7510,33.858
1503,7520,33.949
1505,7530,36.767
1507,7540,35.406
1509,7550,36.608
1511,7560,34.718
1513,7570,33.925
1515,7580,36.374
1517,7590,36.218
1519,7600,34.815
1521,7610,35.497
1523,7620,35.933
1525,7630,37.507
1527,7640,37.659
1529,7650,33.563
1531,7660,38.708
1533,7670,36.586
1535,7680,35.638
1537,7690,35.635
1539,7700,39.476
1541,7710,34.484
1543,7720,33.517
1545,7730,36.332
1547,7740,35.509
1549,7750,37.017
1551,7760,33.719
1553,7770,35.479
1555,7780,32.728
1557,7790,30.0
1559,7800,39.579
1561,7810,36.926
1563,7820,33.507
1565,7830,36.704
1567,7840,40.719
1569,7850,35.453
1571,7860,36.399
1573,7870,36.122
1575,7880,36.531
1577,7890,39.546
1579,7900,35.126
1581,7910,35.144
1583,7920,33.263
1585,7930,29.621
1587,7940,34.652
1589,7950,28.728
1591,7960,34.107
1593,7970,37.361
1595,7980,38.871
1597,7990,34.476
1599,8000,36.073
1601,8010,34.826
1603,8020,33.999
1605,8030,36.743
1607,8040,35.774
1609,8050,37.456
1611,8060,34.293
1613,8070,35.626
1615,8080,33.585
1617,8090,36.841
1619,8100,35.819
1621,8110,33.853
1623,8120,33.223
1625,8130,34.922
1627,8140,31.973
1629,8150,38.958
1631,8160,33.465
1633,8170,33.94
1635,8180,35.078
1637,8190,33.156
1639,8200,34.248
1641,8210,37.849
1643,8220,32.225
1645,8230,36.554
1647,8240,34.371
1649,8250,35.51
1651,8260,32.166
1653,8270,35.1
1655,8280,31.386
1657,8290,33.168
1659,8300,32.945
1661,8310,32.905
1663,8320,35.069
1665,8330,35.437
1667,8340,34.587
1669,8350,33.357
1671,8360,35.316
1673,8370,32.38
1675,8380,32.868
1677,8390,37.083
1679,8400,36.444
1681,8410,34.288
1683,8420,33.302
1685,8430,33.922
1687,8440,37.304
1689,8450,34.604
1691,8460,36.901
1693,8470,35.887
1695,8480,40.531
1697,8490,36.842
1699,8500,34.168
1701,8510,34.857
1703,8520,33.471
1705,8530,33.781
1707,8540,37.729
1709,8550,36.305
1711,8560,37.365
1713,8570,35.172
1715,8580,38.279
1717,8590,34.61
1719,8600,34.89
1721,8610,39.158
1723,8620,31.23
1725,8630,37.194
1727,8640,36.127
1729,8650,36.085
1731,8660,37.882
1733,8670,37.551
1735,8680,36.004
1737,8690,36.966
1739,8700,36.729
1741,8710,34.917
1743,8720,34.108
1745,8730,37.315
1747,8740,38.933
1749,8750,34.934
1751,8760,33.384
1753,8770,38.918
1755,8780,35.41
1757,8790,38.044
1759,8800,36.66
1761,8810,39.635
1763,8820,37.361
1765,8830,34.612
1767,8840,37.502
1769,8850,35.758
1771,8860,37.44
1773,8870,38.551
1775,8880,38.493
1777,8890,36.853
1779,8900,37.192
1781,8910,39.002
1783,8920,33.69
1785,8930,35.282
1787,8940,38.004
1789,8950,33.869
1791,8960,36.438
1793,8970,36.365
1795,8980,34.455
1797,8990,33.192
1799,9000,36.852
1801,9010,32.806
1803,9020,38.978
1805,9030,35.018
1807,9040,35.921
1809,9050,36.827
1811,9060,29.706
1813,9070,38.824
1815,9080,34.796
1817,9090,33.224
1819,9100,33.989
1821,9110,37.1
1823,9120,35.324
1825,9130,32.633
