episode,timestep,reward
885,4430,39.921
887,4440,42.791
889,4450,36.721
891,4460,39.341
893,4470,43.952
895,4480,38.368
897,4490,40.426
899,4500,40.076
901,4510,36.865
903,4520,39.548
905,4530,42.024
907,4540,41.13
909,4550,36.168
911,4560,37.904
913,4570,41.641
915,4580,41.951
917,4590,42.125
919,4600,36.972
921,4610,40.246
923,4620,37.805
925,4630,39.63
927,4640,37.669
929,4650,41.14
931,4660,41.179
933,4670,43.703
935,4680,40.621
937,4690,39.827
939,4700,42.461
941,4710,40.207
943,4720,43.81
945,4730,35.836
947,4740,36.315
949,4750,43.643
951,4760,38.359
953,4770,43.056
955,4780,39.695
957,4790,43.114
959,4800,36.804
961,4810,42.427
963,4820,37.742
965,4830,38.083
967,4840,41.255
969,4850,39.322
971,4860,43.393
973,4870,43.089
975,4880,43.891
977,4890,42.844
979,4900,44.275
981,4910,42.907
983,4920,36.224
985,4930,39.118
987,4940,39.263
989,4950,41.235
991,4960,39.954
993,4970,40.437
995,4980,34.699
997,4990,40.183
999,5000,40.462
1001,5010,41.723
1003,5020,41.069
1005,5030,39.786
1007,5040,40.316
1009,5050,38.672
1011,5060,42.321
1013,5070,40.263
1015,5080,41.447
1017,5090,40.021
1019,5100,41.031
1021,5110,38.699
1023,5120,40.119
1025,5130,42.276
1027,5140,41.726
1029,5150,43.962
1031,5160,41.252
1033,5170,40.17
1035,5180,42.13
1037,5190,38.994
1039,5200,40.468
1041,5210,39.953
1043,5220,38.027
1045,5230,40.674
1047,5240,38.996
1049,5250,43.906
1051,5260,38.865
1053,5270,43.792
1055,5280,40.053
1057,5290,41.532
1059,5300,42.549
1061,5310,43.568
1063,5320,37.537
1065,5330,40.187
1067,5340,42.599
1069,5350,42.468
1071,5360,42.523
1073,5370,35.532
1075,5380,42.242
1077,5390,43.423
1079,5400,40.889
1081,5410,39.673
1083,5420,41.315
1085,5430,40.184
1087,5440,41.659
1089,5450,41.136
1091,5460,41.049
1093,5470,39.902
1095,5480,42.641
1097,5490,41.318
1099,5500,39.051
1101,5510,40.238
1103,5520,40.72
1105,5530,37.58
1107,5540,44.31
1109,5550,40.036
1111,5560,40.357
1113,5570,37.683
1115,5580,41.293
1117,5590,39.149
1119,5600,41.936
1121,5610,40.781
1123,5620,42.427
1125,5630,38.897
1127,5640,39.819
1129,5650,38.401
1131,5660,39.063
1133,5670,41.011
1135,5680,43.387
1137,5690,39.892
1139,5700,40.815
1141,5710,42.582
1143,5720,38.236
1145,5730,41.781
1147,5740,42.255
1149,5750,39.61
1151,5760,38.251
1153,5770,39.759
1155,5780,36.906
1157,5790,39.899
1159,5800,39.346
1161,5810,40.554
1163,5820,39.39
1165,5830,40.095
1167,5840,41.157
1169,5850,38.846
1171,5860,44.083
1173,5870,40.534
1175,5880,43.192
1177,5890,43.34
1179,5900,43.029
1181,5910,39.511
1183,5920,40.741
1185,5930,38.424
1187,5940,42.007
1189,5950,40.995
1191,5960,43.46
1193,5970,41.471
1195,5980,42.418
1197,5990,39.214
1199,6000,41.289
1201,6010,40.642
1203,6020,42.092
1205,6030,40.586
1207,6040,40.291
1209,6050,39.968
1211,6060,39.874
1213,6070,43.864
1215,6080,41.631
1217,6090,39.353
1219,6100,41.263
1221,6110,39.104
1223,6120,38.736
1225,6130,37.469
1227,6140,41.382
1229,6150,42.641
1231,6160,42.571
1233,6170,38.473
1235,6180,35.9
1237,6190,42.422
1239,6200,38.108
1241,6210,40.258
1243,6220,39.35
1245,6230,40.1
1247,6240,43.417
1249,6250,40.905
1251,6260,44.95
1253,6270,43.281
1255,6280,38.927
1257,6290,41.261
1259,6300,37.84
1261,6310,37.468
1263,6320,40.219
1265,6330,39.315
1267,6340,38.311
1269,6350,38.951
1271,6360,38.828
1273,6370,40.388
1275,6380,40.441
1277,6390,39.765
1279,6400,37.76
1281,6410,38.047
1283,6420,41.31
1285,6430,39.706
1287,6440,42.994
1289,6450,44.111
1291,6460,41.018
1293,6470,42.032
1295,6480,40.072
1297,6490,43.074
1299,6500,36.671
1301,6510,38.584
1303,6520,38.925
1305,6530,42.281
1307,6540,42.844
1309,6550,42.431
1311,6560,43.603
1313,6570,39.697
1315,6580,36.599
1317,6590,40.458
1319,6600,37.511
1321,6610,37.706
1323,6620,43.168
1325,6630,39.507
1327,6640,43.85
1329,6650,41.343
1331,6660,40.559
1333,6670,43.28
1335,6680,38.232
1337,6690,43.458
1339,6700,36.734
1341,6710,38.091
1343,6720,38.235
1345,6730,42.978
1347,6740,37.801
1349,6750,41.452
1351,6760,40.463
1353,6770,42.659
1355,6780,40.116
1357,6790,38.751
1359,6800,41.43
1361,6810,41.554
1363,6820,41.846
1365,6830,38.637
1367,6840,37.978
1369,6850,43.272
1371,6860,39.814
1373,6870,41.301
1375,6880,41.852
1377,6890,40.096
1379,6900,41.149
1381,6910,42.678
1383,6920,40.131
1385,6930,42.228
1387,6940,38.068
1389,6950,42.753
1391,6960,39.603
1393,6970,40.892
1395,6980,42.172
1397,6990,42.476
1399,7000,41.996
1401,7010,39.756
1403,7020,37.453
1405,7030,40.024
1407,7040,37.892
1409,7050,41.562
1411,7060,40.634
1413,7070,40.053
1415,7080,39.977
1417,7090,41.784
1419,7100,40.413
1421,7110,35.269
1423,7120,42.376
1425,7130,36.478
1427,7140,42.165
1429,7150,39.889
1431,7160,38.451
1433,7170,41.89
1435,7180,43.497
1437,7190,40.148
1439,7200,41.964
1441,7210,40.65
1443,7220,43.702
1445,7230,42.746
1447,7240,42.362
1449,7250,40.534
1451,7260,39.599
1453,7270,41.327
1455,7280,43.002
1457,7290,32.236
1459,7300,39.365
1461,7310,41.018
1463,7320,38.093
1465,7330,43.32
1467,7340,43.707
1469,7350,44.02
1471,7360,42.003
1473,7370,41.431
1475,7380,38.875
1477,7390,41.36
1479,7400,38.19
1481,7410,41.86
1483,7420,41.391
1485,7430,39.456
1487,7440,36.976
1489,7450,40.768
1491,7460,43.794
1493,7470,38.559
1495,7480,39.282
1497,7490,41.348
1499,7500,36.837
1501,7510,42.355
1503,7520,42.498
1505,7530,44.115
1507,7540,44.194
1509,7550,37.913
1511,7560,38.741
1513,7570,40.046
1515,7580,39.601
1517,7590,36.468
1519,7600,39.828
1521,7610,38.946
1523,7620,41.207
1525,7630,43.609
1527,7640,41.831
1529,7650,40.535
1531,7660,38.237
1533,7670,37.464
1535,7680,35.728
1537,7690,41.635
1539,7700,42.16
1541,7710,40.124
1543,7720,41.635
1545,7730,41.683
1547,7740,45.281
1549,7750,42.507
1551,7760,44.814
1553,7770,39.29
1555,7780,39.494
1557,7790,41.438
1559,7800,40.209
1561,7810,40.262
1563,7820,41.439
1565,7830,40.597
1567,7840,38.044
1569,7850,41.283
1571,7860,37.126
1573,7870,40.845
1575,7880,39.456
1577,7890,42.03
1579,7900,41.175
1581,7910,40.752
1583,7920,41.199
1585,7930,41.847
1587,7940,40.361
1589,7950,35.829
1591,7960,40.96
1593,7970,41.317
1595,7980,39.617
1597,7990,40.09
1599,8000,37.749
1601,8010,38.949
1603,8020,42.067
1605,8030,41.705
1607,8040,39.013
1609,8050,38.57
1611,8060,43.775
1613,8070,37.874
1615,8080,39.507
1617,8090,40.599
1619,8100,40.134
1621,8110,38.464
1623,8120,39.338
1625,8130,39.258
1627,8140,41.007
1629,8150,42.061
1631,8160,41.115
1633,8170,38.552
1635,8180,38.688
1637,8190,45.237
1639,8200,33.942
1641,8210,39.202
1643,8220,35.731
1645,8230,44.444
1647,8240,42.12
1649,8250,39.689
1651,8260,37.379
1653,8270,41.522
1655,8280,44.307
1657,8290,41.354
1659,8300,42.248
1661,8310,42.581
1663,8320,42.475
1665,8330,41.677
1667,8340,38.505
1669,8350,42.269
1671,8360,42.526
1673,8370,42.792
1675,8380,43.778
1677,8390,39.476
1679,8400,40.272
1681,8410,34.08
1683,8420,40.931
1685,8430,43.262
1687,8440,44.075
1689,8450,36.541
1691,8460,40.708
1693,8470,39.395
1695,8480,42.123
1697,8490,40.56
1699,8500,38.798
1701,8510,38.345
1703,8520,39.871
1705,8530,43.918
1707,8540,41.823
1709,8550,39.22
1711,8560,40.21
1713,8570,42.664
1715,8580,43.556
1717,8590,40.369
1719,8600,42.176
1721,8610,40.077
1723,8620,40.134
1725,8630,43.358
1727,8640,39.459
1729,8650,35.629
1731,8660,41.088
1733,8670,40.34
1735,8680,41.411
1737,8690,39.672
1739,8700,43.455
1741,8710,38.86
1743,8720,41.243
1745,8730,41.566
1747,8740,39.813
1749,8750,39.756
1751,8760,40.536
1753,8770,41.675
1755,8780,39.616
1757,8790,41.365
1759,8800,39.77
1761,8810,42.311
1763,8820,38.029
1765,8830,35.668
1767,8840,40.403
1769,8850,40.932
1771,8860,38.358
1773,8870,38.331
1775,8880,39.626
1777,8890,40.657
1779,8900,38.108
1781,8910,39.104
1783,8920,40.812
1785,8930,37.77
1787,8940,39.895
1789,8950,44.131
1791,8960,41.893
1793,8970,45.643
1795,8980,38.895
1797,8990,43.904
1799,9000,33.323
1801,9010,44.31
1803,9020,40.47
1805,9030,43.388
1807,9040,41.119
1809,9050,37.762
1811,9060,38.831
1813,9070,37.891
1815,9080,39.32
1817,9090,40.661
1819,9100,40.548
1821,9110,41.407
1823,9120,39.875
1825,9130,42.564
1827,9140,39.648
1829,9150,43.031
1831,9160,42.567
1833,9170,41.988
1835,9180,39.861
1837,9190,40.684
1839,9200,38.92
1841,9210,36.527
1843,9220,37.052
1845,9230,43.299
1847,9240,39.289
1849,9250,42.157
1851,9260,43.393
1853,9270,40.904
1855,9280,42.452
1857,9290,44.404
1859,9300,38.688
1861,9310,40.988
1863,9320,37.767
1865,9330,40.155
1867,9340,40.373
1869,9350,42.12
1871,9360,40.095
1873,9370,42.965
1875,9380,37.984
1877,9390,41.843
1879,9400,43.34
1881,9410,40.965
1883,9420,42.636
1885,9430,38.131
1887,9440,37.675
1889,9450,41.814
1891,9460,39.002
1893,9470,39.607
1895,9480,41.274
1897,9490,38.393
1899,9500,41.386
1901,9510,40.481
1903,9520,42.993
1905,9530,40.094
1907,9540,39.108
1909,9550,38.383
1911,9560,38.422
1913,9570,39.886
1915,9580,43.216
1917,9590,41.893
1919,9600,32.378
1921,9610,42.545
1923,9620,38.177
1925,9630,44.985
1927,9640,37.879
1929,9650,39.763
1931,9660,41.005
1933,9670,45.144
1935,9680,40.188
1937,9690,41.705
1939,9700,44.261
1941,9710,42.724
1943,9720,42.627
1945,9730,43.369
1947,9740,37.748
1949,9750,36.768
1951,9760,39.599
1953,9770,40.665
1955,9780,39.631
1957,9790,41.286
1959,9800,42.63
1961,9810,40.402
1963,9820,38.91
1965,9830,38.844
1967,9840,39.98
1969,9850,39.946
1971,9860,40.139
1973,9870,38.311
1975,9880,40.321
1977,9890,40.384
1979,9900,41.594
1981,9910,41.498
1983,9920,40.217
1985,9930,42.4
1987,9940,41.424
1989,9950,43.279
1991,9960,39.736
1993,9970,38.495
1995,9980,41.189
1997,9990,39.543
1999,10000,38.258
2001,10010,38.777
2003,10020,37.374
2005,10030,42.456
2007,10040,36.532
2009,10050,37.709
2011,10060,39.22
2013,10070,36.303
2015,10080,41.572
2017,10090,36.613
2019,10100,43.576
2021,10110,40.425
2023,10120,37.87
2025,10130,38.691
2027,10140,37.61
2029,10150,40.522
2031,10160,40.823
2033,10170,41.767
2035,10180,43.33
2037,10190,40.981
2039,10200,39.226
2041,10210,40.15
2043,10220,40.878
2045,10230,39.113
2047,10240,42.019
2049,10250,35.809
2051,10260,42.145
2053,10270,39.497
2055,10280,41.963
2057,10290,45.552
2059,10300,41.007
2061,10310,39.56
2063,10320,42.424
2065,10330,34.22
2067,10340,38.809
2069,10350,40.434
2071,10360,41.704
2073,10370,41.833
2075,10380,40.954
2077,10390,39.791
2079,10400,37.383
2081,10410,36.65
2083,10420,40.802
2085,10430,39.923
2087,10440,40.5
2089,10450,41.467
2091,10460,39.896
2093,10470,41.973
2095,10480,34.759
2097,10490,41.365
2099,10500,44.752
2101,10510,41.346
2103,10520,39.94
2105,10530,41.493
2107,10540,41.707
2109,10550,40.351
2111,10560,40.421
2113,10570,40.69
2115,10580,40.151
2117,10590,39.121
2119,10600,40.385
2121,10610,38.898
2123,10620,41.244
2125,10630,39.196
2127,10640,41.122
2129,10650,39.47
2131,10660,37.523
2133,10670,36.882
2135,10680,40.9
2137,10690,42.337
2139,10700,38.917
2141,10710,41.556
2143,10720,41.841
2145,10730,42.689
2147,10740,41.156
2149,10750,43.053
2151,10760,41.906
2153,10770,38.851
2155,10780,38.284
2157,10790,43.569
2159,10800,43.528
2161,10810,43.661
2163,10820,37.985
2165,10830,44.547
2167,10840,40.875
2169,10850,42.237
2171,10860,40.382
2173,10870,38.472
2175,10880,38.841
2177,10890,43.076
2179,10900,38.674
2181,10910,42.395
2183,10920,36.567
2185,10930,41.649
2187,10940,40.108
2189,10950,40.363
2191,10960,39.743
2193,10970,41.531
2195,10980,43.312
2197,10990,41.407
2199,11000,43.601
2201,11010,43.832
2203,11020,41.576
2205,11030,43.128
2207,11040,40.9
2209,11050,41.15
2211,11060,40.793
2213,11070,37.179
2215,11080,41.302
2217,11090,38.652
2219,11100,34.629
2221,11110,36.714
2223,11120,37.433
2225,11130,41.139
2227,11140,41.875
2229,11150,36.81
2231,11160,37.296
2233,11170,43.153
2235,11180,38.019
2237,11190,39.434
2239,11200,40.753
2241,11210,40.57
2243,11220,40.609
2245,11230,43.836
2247,11240,40.748
2249,11250,39.13
2251,11260,42.121
2253,11270,39.363
2255,11280,42.425
2257,11290,42.756
2259,11300,42.61
2261,11310,35.094
2263,11320,38.598
2265,11330,43.007
2267,11340,38.627
2269,11350,41.828
2271,11360,42.285
2273,11370,43.535
2275,11380,40.564
2277,11390,40.637
2279,11400,38.69
2281,11410,42.384
2283,11420,40.623
2285,11430,40.059
2287,11440,40.175
2289,11450,40.001
2291,11460,38.483
2293,11470,42.33
2295,11480,38.474
2297,11490,35.96
2299,11500,42.244
2301,11510,39.923
2303,11520,40.307
2305,11530,40.106
2307,11540,42.131
2309,11550,40.776
2311,11560,44.574
2313,11570,39.599
2315,11580,41.953
2317,11590,39.019
2319,11600,39.889
2321,11610,42.458
2323,11620,42.749
2325,11630,41.466
2327,11640,42.892
2329,11650,40.459
2331,11660,39.814
2333,11670,42.963
2335,11680,38.43
2337,11690,42.387
2339,11700,37.902
2341,11710,43.62
2343,11720,39.775
2345,11730,41.039
2347,11740,40.976
2349,11750,37.61
2351,11760,44.282
2353,11770,41.445
2355,11780,40.146
2357,11790,40.358
2359,11800,43.665
2361,11810,39.812
2363,11820,40.826
2365,11830,39.743
2367,11840,41.426
2369,11850,40.102
2371,11860,41.472
2373,11870,42.03
2375,11880,42.613
2377,11890,40.913
2379,11900,40.511
2381,11910,42.099
2383,11920,41.191
2385,11930,41.383
2387,11940,42.131
2389,11950,36.342
2391,11960,39.335
2393,11970,37.354
2395,11980,39.584
2397,11990,44.017
2399,12000,38.958
2401,12010,41.253
2403,12020,43.307
2405,12030,39.364
2407,12040,40.92
2409,12050,43.868
2411,12060,40.014
2413,12070,42.009
2415,12080,42.422
2417,12090,40.388
2419,12100,41.493
2421,12110,42.307
2423,12120,40.429
2425,12130,41.966
2427,12140,37.218
2429,12150,41.862
2431,12160,39.785
2433,12170,41.251
2435,12180,41.177
2437,12190,42.794
2439,12200,39.729
2441,12210,41.922
2443,12220,39.849
2445,12230,40.937
2447,12240,42.086
2449,12250,39.131
2451,12260,38.323
2453,12270,39.508
2455,12280,39.773
2457,12290,37.06
2459,12300,36.95
2461,12310,39.4
2463,12320,41.554
2465,12330,40.642
2467,12340,39.396
2469,12350,44.177
2471,12360,38.588
2473,12370,40.915
2475,12380,42.755
2477,12390,37.988
2479,12400,40.802
2481,12410,42.651
2483,12420,40.195
2485,12430,43.845
2487,12440,43.435
2489,12450,40.596
2491,12460,38.411
2493,12470,42.509
2495,12480,42.576
2497,12490,44.527
2499,12500,41.472
2501,12510,44.155
2503,12520,38.288
2505,12530,41.182
2507,12540,40.257
2509,12550,39.434
2511,12560,38.423
2513,12570,39.143
2515,12580,40.537
2517,12590,40.607
2519,12600,39.342
2521,12610,37.951
2523,12620,41.66
2525,12630,41.875
2527,12640,41.492
2529,12650,45.901
2531,12660,41.361
2533,12670,40.456
2535,12680,41.962
2537,12690,42.573
2539,12700,41.892
2541,12710,43.461
2543,12720,42.727
2545,12730,40.483
2547,12740,37.085
2549,12750,38.46
2551,12760,39.654
2553,12770,40.986
2555,12780,40.661
2557,12790,44.679
2559,12800,35.025
2561,12810,44.588
2563,12820,38.883
2565,12830,42.182
2567,12840,40.356
2569,12850,42.139
2571,12860,34.949
2573,12870,43.095
2575,12880,37.319
2577,12890,39.485
2579,12900,35.362
2581,12910,44.432
2583,12920,42.482
2585,12930,42.652
2587,12940,41.337
2589,12950,38.622
2591,12960,41.729
2593,12970,39.797
2595,12980,41.5
2597,12990,42.409
2599,13000,38.008
2601,13010,41.969
2603,13020,41.825
2605,13030,39.254
2607,13040,39.7
2609,13050,40.754
2611,13060,44.381
2613,13070,38.087
2615,13080,35.534
2617,13090,39.564
2619,13100,38.324
2621,13110,41.231
2623,13120,41.13
2625,13130,37.976
2627,13140,40.409
2629,13150,41.312
2631,13160,41.129
2633,13170,39.31
2635,13180,40.555
2637,13190,39.378
2639,13200,39.896
2641,13210,34.559
2643,13220,40.21
2645,13230,37.474
2647,13240,41.542
2649,13250,38.642
2651,13260,39.398
2653,13270,41.18
2655,13280,42.936
2657,13290,42.028
2659,13300,41.592
2661,13310,39.197
2663,13320,44.103
2665,13330,39.522
2667,13340,36.674
2669,13350,38.616
2671,13360,39.254
2673,13370,43.051
2675,13380,38.731
2677,13390,43.67
2679,13400,40.975
2681,13410,39.918
2683,13420,37.172
2685,13430,42.475
2687,13440,41.467
2689,13450,37.61
2691,13460,39.869
2693,13470,40.931
2695,13480,39.442
2697,13490,37.372
2699,13500,38.259
2701,13510,40.675
2703,13520,42.673
2705,13530,40.304
2707,13540,41.932
2709,13550,40.422
2711,13560,37.309
2713,13570,42.21
2715,13580,44.662
2717,13590,42.933
2719,13600,39.693
2721,13610,39.927
2723,13620,38.897
2725,13630,37.536
2727,13640,41.117
2729,13650,43.179
2731,13660,37.466
2733,13670,37.874
2735,13680,39.028
2737,13690,42.55
2739,13700,40.93
2741,13710,40.039
2743,13720,40.475
2745,13730,40.349
2747,13740,39.581
2749,13750,39.515
2751,13760,40.802
2753,13770,38.074
2755,13780,42.43
2757,13790,38.987
2759,13800,38.308
2761,13810,39.366
2763,13820,37.459
2765,13830,39.594
2767,13840,40.155
2769,13850,40.319
2771,13860,39.501
2773,13870,39.359
2775,13880,41.791
2777,13890,39.1
2779,13900,35.457
2781,13910,38.94
2783,13920,43.152
2785,13930,42.729
2787,13940,40.141
2789,13950,37.613
2791,13960,42.482
2793,13970,42.916
2795,13980,40.349
2797,13990,40.025
2799,14000,40.987
2801,14010,37.232
2803,14020,43.054
2805,14030,40.87
2807,14040,41.822
2809,14050,39.501
2811,14060,34.193
2813,14070,42.451
2815,14080,37.753
2817,14090,41.071
2819,14100,42.42
2821,14110,39.392
2823,14120,39.652
2825,14130,42.619
2827,14140,40.02
2829,14150,41.424
2831,14160,36.279
2833,14170,41.243
2835,14180,44.177
2837,14190,38.979
2839,14200,42.778
2841,14210,37.306
2843,14220,42.678
2845,14230,43.707
2847,14240,39.059
2849,14250,40.577
2851,14260,42.699
2853,14270,38.858
2855,14280,37.967
2857,14290,42.021
2859,14300,37.796
2861,14310,38.846
2863,14320,45.55
2865,14330,38.813
2867,14340,42.035
2869,14350,38.135
2871,14360,40.345
2873,14370,39.817
2875,14380,42.906
2877,14390,37.324
2879,14400,40.038
2881,14410,41.593
2883,14420,37.316
2885,14430,42.326
2887,14440,41.765
2889,14450,41.224
2891,14460,39.646
2893,14470,39.862
2895,14480,38.557
2897,14490,39.032
2899,14500,43.555
2901,14510,41.04
2903,14520,40.449
2905,14530,42.244
2907,14540,38.957
2909,14550,39.954
2911,14560,40.124
2913,14570,44.493
