episode,timestep,reward
699,3500,37.453
701,3510,40.025
703,3520,42.115
705,3530,43.189
707,3540,41.37
709,3550,39.483
711,3560,40.577
713,3570,41.218
715,3580,42.557
717,3590,41.627
719,3600,41.646
721,3610,43.091
723,3620,39.983
725,3630,43.012
727,3640,42.905
729,3650,40.723
731,3660,42.199
733,3670,41.991
735,3680,41.675
737,3690,40.516
739,3700,38.028
741,3710,43.342
743,3720,44.661
745,3730,43.627
747,3740,43.54
749,3750,43.081
751,3760,40.774
753,3770,43.942
755,3780,40.234
757,3790,40.886
759,3800,45.203
761,3810,39.389
763,3820,42.81
765,3830,45.476
767,3840,41.45
769,3850,42.062
771,3860,42.888
773,3870,41.744
775,3880,44.764
777,3890,43.251
779,3900,40.522
781,3910,41.337
783,3920,40.876
785,3930,41.496
787,3940,42.962
789,3950,40.963
791,3960,41.728
793,3970,39.627
795,3980,42.002
797,3990,41.333
799,4000,40.772
801,4010,40.789
803,4020,38.012
805,4030,42.72
807,4040,37.63
809,4050,41.894
811,4060,37.502
813,4070,42.459
815,4080,41.527
817,4090,40.613
819,4100,41.537
821,4110,47.64
823,4120,40.676
825,4130,41.528
827,4140,42.262
829,4150,39.554
831,4160,43.424
833,4170,38.7
835,4180,41.162
837,4190,37.585
839,4200,40.413
841,4210,39.868
843,4220,41.799
845,4230,43.502
847,4240,44.655
849,4250,43.583
851,4260,43.423
853,4270,40.285
855,4280,43.447
857,4290,43.392
859,4300,39.436
861,4310,43.503
863,4320,44.649
865,4330,40.678
867,4340,41.98
869,4350,43.398
871,4360,40.22
873,4370,39.856
875,4380,39.162
877,4390,38.349
879,4400,41.414
881,4410,40.923
883,4420,39.565
885,4430,41.539
887,4440,41.99
889,4450,38.25
891,4460,42.026
893,4470,43.018
895,4480,38.186
897,4490,42.743
899,4500,41.277
901,4510,43.405
903,4520,40.888
905,4530,38.357
907,4540,40.965
909,4550,40.102
911,4560,41.848
913,4570,41.168
915,4580,42.778
917,4590,39.096
919,4600,42.361
921,4610,36.389
923,4620,39.385
925,4630,40.997
927,4640,42.731
929,4650,41.163
931,4660,40.405
933,4670,40.247
935,4680,42.627
937,4690,41.437
939,4700,37.021
941,4710,41.128
943,4720,38.403
945,4730,42.101
947,4740,44.127
949,4750,40.395
951,4760,39.079
953,4770,38.608
955,4780,40.961
957,4790,37.204
959,4800,39.166
961,4810,39.89
963,4820,42.706
965,4830,42.581
967,4840,39.75
969,4850,42.65
971,4860,38.111
973,4870,38.841
975,4880,40.831
977,4890,39.971
979,4900,37.418
981,4910,41.348
983,4920,43.358
985,4930,37.436
987,4940,41.025
989,4950,40.968
991,4960,38.609
993,4970,40.705
995,4980,39.207
997,4990,39.967
999,5000,38.675
1001,5010,30.563
