episode,timestep,reward
1153,5770,41.489
1155,5780,41.001
1157,5790,45.066
1159,5800,42.759
1161,5810,43.197
1163,5820,44.416
1165,5830,42.652
1167,5840,41.05
1169,5850,41.096
1171,5860,42.146
1173,5870,39.174
1175,5880,41.368
1177,5890,41.953
1179,5900,43.322
1181,5910,42.411
1183,5920,41.5
1185,5930,43.404
1187,5940,43.159
1189,5950,38.82
1191,5960,44.439
1193,5970,43.509
1195,5980,38.218
1197,5990,38.514
1199,6000,42.317
1201,6010,41.818
1203,6020,43.549
1205,6030,41.829
1207,6040,38.725
1209,6050,40.535
1211,6060,40.63
1213,6070,46.331
1215,6080,41.568
1217,6090,45.915
1219,6100,41.464
1221,6110,42.488
1223,6120,41.194
1225,6130,42.099
1227,6140,40.589
1229,6150,41.543
1231,6160,43.112
1233,6170,44.047
1235,6180,43.482
1237,6190,37.594
1239,6200,41.293
1241,6210,41.061
1243,6220,44.017
1245,6230,39.926
1247,6240,42.561
1249,6250,39.587
1251,6260,41.598
1253,6270,44.945
1255,6280,41.129
1257,6290,41.046
1259,6300,44.743
1261,6310,39.101
1263,6320,40.483
1265,6330,43.065
1267,6340,42.729
1269,6350,40.96
1271,6360,42.635
1273,6370,41.961
1275,6380,47.245
1277,6390,42.11
1279,6400,42.341
1281,6410,45.008
1283,6420,43.601
1285,6430,43.469
1287,6440,44.719
1289,6450,38.811
1291,6460,41.427
1293,6470,42.688
1295,6480,42.755
1297,6490,41.857
1299,6500,40.929
1301,6510,41.81
1303,6520,40.519
1305,6530,40.027
1307,6540,44.451
1309,6550,41.966
1311,6560,39.04
1313,6570,43.043
1315,6580,40.669
1317,6590,41.565
1319,6600,42.135
1321,6610,41.708
1323,6620,43.837
1325,6630,40.679
1327,6640,38.745
1329,6650,45.158
1331,6660,44.2
1333,6670,45.01
1335,6680,43.317
1337,6690,44.128
1339,6700,43.529
1341,6710,42.611
1343,6720,42.783
1345,6730,44.058
1347,6740,43.281
1349,6750,45.122
1351,6760,46.019
1353,6770,44.307
1355,6780,42.068
1357,6790,44.96
1359,6800,44.847
1361,6810,43.119
1363,6820,45.414
1365,6830,44.077
1367,6840,44.764
1369,6850,44.095
1371,6860,44.528
1373,6870,46.365
1375,6880,41.242
1377,6890,42.716
1379,6900,43.542
1381,6910,45.89
1383,6920,43.312
1385,6930,44.3
1387,6940,44.992
1389,6950,43.742
1391,6960,42.186
1393,6970,41.211
1395,6980,42.932
1397,6990,44.986
1399,7000,42.467
1401,7010,42.574
1403,7020,41.779
1405,7030,43.547
1407,7040,43.97
1409,7050,42.508
1411,7060,42.53
1413,7070,43.705
1415,7080,42.455
1417,7090,44.431
1419,7100,41.782
1421,7110,45.458
1423,7120,44.777
1425,7130,45.746
1427,7140,42.467
1429,7150,43.189
1431,7160,46.178
1433,7170,45.544
1435,7180,43.008
1437,7190,43.173
1439,7200,42.263
1441,7210,43.658
1443,7220,45.006
1445,7230,42.72
1447,7240,45.555
1449,7250,42.218
1451,7260,41.808
1453,7270,42.898
1455,7280,42.509
1457,7290,45.698
1459,7300,41.444
1461,7310,41.84
1463,7320,40.786
1465,7330,42.514
1467,7340,45.171
1469,7350,43.131
1471,7360,44.934
1473,7370,41.751
1475,7380,45.023
1477,7390,41.929
1479,7400,45.739
1481,7410,44.74
1483,7420,42.388
1485,7430,49.192
1487,7440,42.369
1489,7450,44.666
1491,7460,41.493
1493,7470,43.909
1495,7480,44.518
1497,7490,44.088
1499,7500,44.656
1501,7510,44.795
1503,7520,43.845
1505,7530,43.755
1507,7540,41.612
1509,7550,41.919
1511,7560,44.559
1513,7570,42.352
1515,7580,43.9
1517,7590,45.728
1519,7600,46.597
1521,7610,46.568
1523,7620,42.387
1525,7630,42.803
1527,7640,43.506
1529,7650,44.557
1531,7660,43.436
1533,7670,46.536
1535,7680,45.05
1537,7690,45.221
1539,7700,45.258
1541,7710,42.349
1543,7720,45.146
1545,7730,43.157
1547,7740,45.191
1549,7750,45.891
1551,7760,42.43
1553,7770,41.697
1555,7780,40.849
1557,7790,40.405
1559,7800,43.195
1561,7810,42.254
1563,7820,45.24
1565,7830,47.619
1567,7840,42.104
1569,7850,45.756
1571,7860,41.164
1573,7870,42.327
1575,7880,46.352
1577,7890,42.867
1579,7900,41.18
1581,7910,40.835
1583,7920,41.975
1585,7930,39.391
1587,7940,46.236
1589,7950,43.892
1591,7960,45.978
1593,7970,41.071
1595,7980,41.888
1597,7990,43.937
1599,8000,41.439
1601,8010,44.199
1603,8020,45.053
1605,8030,44.505
1607,8040,45.544
1609,8050,41.101
1611,8060,45.494
1613,8070,47.107
1615,8080,40.951
1617,8090,44.465
1619,8100,43.375
1621,8110,44.552
1623,8120,44.896
1625,8130,41.192
1627,8140,45.51
1629,8150,42.213
1631,8160,43.188
1633,8170,43.811
1635,8180,46.347
1637,8190,43.103
1639,8200,43.54
1641,8210,43.561
1643,8220,42.642
1645,8230,41.331
1647,8240,45.758
1649,8250,41.9
1651,8260,42.909
1653,8270,43.615
1655,8280,43.764
1657,8290,44.389
1659,8300,45.957
1661,8310,44.742
1663,8320,43.345
1665,8330,44.823
1667,8340,42.025
1669,8350,43.962
1671,8360,43.58
1673,8370,41.259
1675,8380,47.373
1677,8390,43.93
1679,8400,44.734
1681,8410,43.709
1683,8420,43.473
1685,8430,41.094
1687,8440,43.01
1689,8450,42.074
1691,8460,44.254
1693,8470,45.011
1695,8480,43.219
1697,8490,47.065
1699,8500,46.08
1701,8510,45.186
1703,8520,42.721
1705,8530,43.191
1707,8540,45.73
1709,8550,41.218
1711,8560,43.885
1713,8570,43.835
1715,8580,44.764
1717,8590,45.659
1719,8600,42.189
1721,8610,45.773
1723,8620,41.341
1725,8630,42.801
1727,8640,40.641
1729,8650,44.204
1731,8660,40.783
1733,8670,42.191
1735,8680,43.045
1737,8690,42.554
1739,8700,45.307
1741,8710,44.079
1743,8720,43.433
1745,8730,44.145
1747,8740,44.464
1749,8750,41.705
1751,8760,43.488
1753,8770,43.07
1755,8780,45.924
1757,8790,42.013
1759,8800,46.285
1761,8810,44.952
1763,8820,42.071
1765,8830,42.554
1767,8840,41.739
1769,8850,43.125
1771,8860,46.773
1773,8870,40.88
1775,8880,41.056
1777,8890,42.8
1779,8900,40.081
1781,8910,43.876
1783,8920,45.084
1785,8930,43.558
1787,8940,44.08
1789,8950,41.086
1791,8960,43.379
1793,8970,42.9
1795,8980,42.553
1797,8990,43.689
1799,9000,42.37
1801,9010,44.175
1803,9020,41.811
1805,9030,43.606
1807,9040,43.795
1809,9050,42.282
1811,9060,44.401
1813,9070,42.189
1815,9080,42.459
1817,9090,43.735
1819,9100,44.843
1821,9110,42.683
1823,9120,43.824
1825,9130,44.751
1827,9140,43.243
1829,9150,43.09
1831,9160,41.166
1833,9170,42.869
1835,9180,42.594
1837,9190,45.625
1839,9200,41.339
1841,9210,46.128
1843,9220,42.423
1845,9230,43.275
1847,9240,41.865
1849,9250,42.752
1851,9260,44.072
1853,9270,44.749
1855,9280,43.065
1857,9290,44.722
1859,9300,43.351
1861,9310,41.958
1863,9320,46.231
1865,9330,46.907
1867,9340,44.94
1869,9350,48.332
1871,9360,45.392
1873,9370,43.841
1875,9380,42.489
1877,9390,41.87
1879,9400,42.358
1881,9410,43.785
1883,9420,39.548
1885,9430,43.832
1887,9440,45.517
1889,9450,42.277
1891,9460,44.614
1893,9470,43.824
1895,9480,45.693
1897,9490,42.172
1899,9500,41.745
1901,9510,47.611
1903,9520,44.245
1905,9530,45.3
1907,9540,47.953
1909,9550,46.302
1911,9560,41.951
1913,9570,45.202
1915,9580,42.4
1917,9590,42.057
1919,9600,44.888
1921,9610,47.653
1923,9620,42.7
1925,9630,44.38
1927,9640,43.134
1929,9650,45.753
1931,9660,43.846
1933,9670,42.384
1935,9680,44.167
1937,9690,43.422
1939,9700,42.765
1941,9710,45.162
1943,9720,46.179
1945,9730,44.392
1947,9740,43.44
1949,9750,46.606
1951,9760,43.031
1953,9770,41.486
1955,9780,44.227
1957,9790,42.045
1959,9800,42.472
1961,9810,43.03
1963,9820,44.458
1965,9830,43.505
1967,9840,43.319
1969,9850,42.697
1971,9860,44.019
1973,9870,44.804
1975,9880,42.489
1977,9890,44.537
1979,9900,43.119
1981,9910,41.563
1983,9920,46.382
1985,9930,40.671
1987,9940,43.178
1989,9950,45.501
1991,9960,44.944
1993,9970,41.141
1995,9980,44.445
1997,9990,42.621
1999,10000,43.528
2001,10010,44.423
2003,10020,48.111
2005,10030,43.747
2007,10040,44.477
2009,10050,41.172
2011,10060,43.336
2013,10070,42.666
2015,10080,43.545
2017,10090,42.632
2019,10100,44.198
2021,10110,43.755
2023,10120,45.536
2025,10130,43.474
2027,10140,43.884
2029,10150,42.894
2031,10160,42.861
2033,10170,44.947
2035,10180,45.215
2037,10190,46.576
2039,10200,46.597
2041,10210,43.438
2043,10220,44.437
2045,10230,45.358
2047,10240,43.701
2049,10250,44.415
2051,10260,44.602
2053,10270,43.94
2055,10280,44.738
2057,10290,43.439
2059,10300,44.127
2061,10310,43.281
2063,10320,44.457
2065,10330,41.791
2067,10340,44.552
2069,10350,41.377
2071,10360,43.06
2073,10370,47.639
2075,10380,41.879
2077,10390,41.501
2079,10400,43.588
2081,10410,43.845
2083,10420,41.45
2085,10430,45.057
2087,10440,43.489
2089,10450,41.282
2091,10460,46.259
2093,10470,42.014
2095,10480,42.953
2097,10490,45.428
2099,10500,43.76
2101,10510,40.842
2103,10520,43.205
2105,10530,43.864
2107,10540,44.684
2109,10550,46.182
2111,10560,44.915
2113,10570,43.446
2115,10580,41.264
2117,10590,44.254
2119,10600,44.439
2121,10610,44.268
2123,10620,43.803
2125,10630,44.308
2127,10640,43.733
2129,10650,44.07
2131,10660,42.958
2133,10670,43.292
2135,10680,42.16
2137,10690,43.815
2139,10700,47.041
2141,10710,44.303
2143,10720,41.444
2145,10730,44.671
2147,10740,43.931
2149,10750,44.865
2151,10760,43.559
2153,10770,43.815
2155,10780,45.565
2157,10790,42.546
2159,10800,43.242
2161,10810,44.015
2163,10820,42.274
2165,10830,43.454
2167,10840,43.219
2169,10850,42.061
2171,10860,44.7
2173,10870,45.944
2175,10880,44.039
2177,10890,47.096
2179,10900,44.654
2181,10910,45.799
2183,10920,43.883
2185,10930,43.901
2187,10940,43.762
2189,10950,45.155
2191,10960,40.916
2193,10970,43.669
2195,10980,42.058
2197,10990,47.072
2199,11000,45.778
2201,11010,43.707
2203,11020,44.881
2205,11030,44.992
2207,11040,44.699
2209,11050,44.983
2211,11060,46.402
2213,11070,44.623
2215,11080,46.37
2217,11090,46.61
2219,11100,44.463
2221,11110,43.897
2223,11120,42.432
2225,11130,44.376
2227,11140,44.555
2229,11150,44.654
2231,11160,43.134
2233,11170,43.304
2235,11180,44.457
2237,11190,43.96
2239,11200,44.105
2241,11210,43.946
2243,11220,44.342
2245,11230,44.749
2247,11240,42.162
2249,11250,43.135
2251,11260,39.234
2253,11270,43.728
2255,11280,43.805
2257,11290,46.422
2259,11300,42.918
2261,11310,42.658
2263,11320,44.403
2265,11330,44.438
2267,11340,43.663
2269,11350,44.332
2271,11360,43.929
2273,11370,42.503
2275,11380,47.168
2277,11390,43.17
2279,11400,43.774
2281,11410,43.483
2283,11420,45.456
2285,11430,47.939
2287,11440,46.739
2289,11450,43.817
2291,11460,42.721
2293,11470,43.884
2295,11480,45.284
2297,11490,46.141
2299,11500,41.682
2301,11510,46.521
2303,11520,42.202
2305,11530,45.518
2307,11540,45.17
2309,11550,47.09
2311,11560,44.871
2313,11570,45.005
2315,11580,43.44
2317,11590,45.017
2319,11600,44.925
2321,11610,45.435
2323,11620,43.976
2325,11630,43.979
2327,11640,46.109
2329,11650,44.87
2331,11660,43.412
2333,11670,45.24
2335,11680,43.84
2337,11690,43.408
2339,11700,44.209
2341,11710,41.361
2343,11720,42.702
2345,11730,45.303
2347,11740,47.207
2349,11750,41.79
2351,11760,43.317
2353,11770,42.662
2355,11780,41.998
2357,11790,45.965
2359,11800,43.838
2361,11810,42.491
2363,11820,44.135
2365,11830,42.114
2367,11840,43.67
2369,11850,43.117
2371,11860,45.003
2373,11870,46.296
2375,11880,41.607
2377,11890,45.005
2379,11900,46.312
2381,11910,42.605
2383,11920,42.162
2385,11930,43.945
2387,11940,46.105
2389,11950,41.326
2391,11960,47.027
2393,11970,46.469
2395,11980,44.699
2397,11990,42.282
2399,12000,43.595
2401,12010,42.672
2403,12020,42.696
2405,12030,43.539
2407,12040,42.939
2409,12050,44.532
2411,12060,45.89
2413,12070,44.222
2415,12080,45.986
2417,12090,41.464
2419,12100,45.775
2421,12110,41.468
2423,12120,44.126
2425,12130,44.069
2427,12140,44.345
2429,12150,43.496
2431,12160,44.46
2433,12170,39.984
2435,12180,42.536
2437,12190,44.057
2439,12200,42.986
2441,12210,42.435
2443,12220,45.126
2445,12230,41.041
2447,12240,45.718
2449,12250,44.393
2451,12260,41.635
2453,12270,44.731
2455,12280,44.231
2457,12290,41.977
2459,12300,41.506
2461,12310,41.028
2463,12320,44.809
2465,12330,43.355
2467,12340,40.995
2469,12350,40.691
2471,12360,39.371
2473,12370,43.371
2475,12380,44.3
2477,12390,42.906
2479,12400,38.735
2481,12410,42.701
2483,12420,38.587
2485,12430,44.151
2487,12440,41.164
2489,12450,44.949
2491,12460,41.845
2493,12470,41.61
2495,12480,43.856
2497,12490,39.967
2499,12500,45.534
2501,12510,40.619
2503,12520,41.225
2505,12530,41.319
2507,12540,40.857
2509,12550,41.272
2511,12560,40.933
2513,12570,43.559
2515,12580,45.251
2517,12590,46.284
2519,12600,42.333
2521,12610,40.571
2523,12620,41.636
2525,12630,43.609
2527,12640,43.634
2529,12650,40.738
2531,12660,45.649
2533,12670,43.707
2535,12680,44.03
2537,12690,44.601
2539,12700,43.56
2541,12710,41.852
2543,12720,41.32
2545,12730,42.677
2547,12740,44.432
2549,12750,44.243
2551,12760,41.082
2553,12770,43.208
2555,12780,41.617
2557,12790,43.323
2559,12800,41.38
2561,12810,44.15
2563,12820,41.831
2565,12830,44.652
2567,12840,40.988
2569,12850,43.201
2571,12860,44.616
2573,12870,41.265
2575,12880,42.145
2577,12890,42.876
2579,12900,44.047
2581,12910,42.984
2583,12920,44.89
2585,12930,42.566
2587,12940,45.487
2589,12950,42.643
2591,12960,44.487
2593,12970,42.343
2595,12980,43.597
2597,12990,46.194
2599,13000,42.505
2601,13010,45.456
2603,13020,42.581
2605,13030,42.754
2607,13040,41.516
2609,13050,39.365
2611,13060,40.212
2613,13070,43.163
2615,13080,43.77
2617,13090,44.04
2619,13100,41.087
2621,13110,44.731
2623,13120,44.938
2625,13130,42.039
2627,13140,43.662
2629,13150,45.474
2631,13160,42.494
2633,13170,41.678
2635,13180,43.167
2637,13190,45.843
2639,13200,43.381
2641,13210,41.306
2643,13220,44.81
2645,13230,42.373
2647,13240,37.469
2649,13250,43.362
2651,13260,40.96
2653,13270,42.816
2655,13280,41.211
2657,13290,41.844
2659,13300,40.649
2661,13310,42.754
2663,13320,42.281
2665,13330,41.351
2667,13340,40.756
2669,13350,42.73
2671,13360,43.198
2673,13370,39.823
2675,13380,43.071
2677,13390,42.019
2679,13400,43.659
2681,13410,41.173
2683,13420,40.006
2685,13430,40.875
2687,13440,42.889
2689,13450,38.346
2691,13460,41.046
2693,13470,41.673
2695,13480,41.298
2697,13490,40.475
2699,13500,42.694
2701,13510,42.187
2703,13520,45.209
2705,13530,41.377
2707,13540,39.751
2709,13550,43.239
2711,13560,38.324
2713,13570,39.204
2715,13580,37.8
2717,13590,39.445
2719,13600,41.413
2721,13610,40.186
2723,13620,41.158
2725,13630,40.356
2727,13640,43.212
2729,13650,41.513
2731,13660,42.695
2733,13670,41.256
2735,13680,38.537
2737,13690,42.752
2739,13700,41.11
2741,13710,34.062
2743,13720,42.145
2745,13730,40.004
2747,13740,40.571
2749,13750,35.605
2751,13760,41.771
2753,13770,36.742
2755,13780,40.555
2757,13790,37.751
2759,13800,40.197
2761,13810,41.904
2763,13820,38.105
2765,13830,40.379
2767,13840,41.027
2769,13850,39.512
2771,13860,42.87
2773,13870,37.747
2775,13880,40.233
2777,13890,36.335
2779,13900,37.771
2781,13910,38.583
2783,13920,38.954
2785,13930,37.934
2787,13940,39.404
2789,13950,40.435
2791,13960,39.462
2793,13970,40.71
2795,13980,41.23
2797,13990,37.019
2799,14000,41.982
2801,14010,37.033
2803,14020,35.952
2805,14030,35.361
2807,14040,31.741
2809,14050,33.784
2811,14060,35.705
2813,14070,38.943
2815,14080,38.517
2817,14090,40.852
2819,14100,37.068
2821,14110,40.99
2823,14120,32.756
2825,14130,41.584
2827,14140,35.763
2829,14150,34.685
2831,14160,34.025
2833,14170,36.321
2835,14180,40.69
2837,14190,38.311
2839,14200,39.52
2841,14210,35.316
2843,14220,39.791
2845,14230,40.907
2847,14240,35.903
2849,14250,33.201
2851,14260,37.353
2853,14270,39.037
2855,14280,38.347
2857,14290,33.303
2859,14300,37.027
2861,14310,37.684
2863,14320,34.26
2865,14330,38.672
2867,14340,35.668
2869,14350,34.855
2871,14360,37.427
2873,14370,35.086
2875,14380,32.72
2877,14390,40.498
2879,14400,39.074
2881,14410,30.242
2883,14420,37.594
2885,14430,33.48
2887,14440,30.328
2889,14450,35.076
2891,14460,31.983
2893,14470,34.049
2895,14480,34.695
2897,14490,35.806
2899,14500,34.121
2901,14510,37.377
2903,14520,34.907
2905,14530,33.704
2907,14540,38.035
2909,14550,36.081
2911,14560,37.634
2913,14570,34.055
