episode,timestep,reward
869,4350,42.686
871,4360,35.65
873,4370,39.535
875,4380,40.706
877,4390,39.927
879,4400,41.003
881,4410,42.025
883,4420,41.832
885,4430,37.698
887,4440,42.187
889,4450,42.824
891,4460,44.33
893,4470,39.515
895,4480,37.517
897,4490,41.522
899,4500,37.461
901,4510,33.06
903,4520,38.173
905,4530,39.602
907,4540,39.204
909,4550,35.319
911,4560,37.241
913,4570,35.957
915,4580,34.224
917,4590,38.48
919,4600,37.977
921,4610,35.99
923,4620,40.961
925,4630,38.221
927,4640,41.728
929,4650,40.402
931,4660,36.691
933,4670,37.528
935,4680,35.438
937,4690,39.376
939,4700,40.019
941,4710,33.861
943,4720,38.006
945,4730,34.66
947,4740,33.276
949,4750,37.432
951,4760,36.023
953,4770,37.871
955,4780,35.474
957,4790,35.76
959,4800,31.179
961,4810,32.941
963,4820,40.127
965,4830,40.251
967,4840,38.06
969,4850,34.757
971,4860,37.677
973,4870,40.79
975,4880,35.977
977,4890,39.218
979,4900,33.334
981,4910,37.919
983,4920,44.355
985,4930,38.193
987,4940,37.131
989,4950,41.947
991,4960,37.967
993,4970,36.762
995,4980,36.437
997,4990,39.996
999,5000,37.784
1001,5010,31.757
1003,5020,33.773
1005,5030,39.257
1007,5040,34.036
1009,5050,35.845
1011,5060,40.432
1013,5070,32.633
1015,5080,41.051
1017,5090,40.943
1019,5100,36.265
1021,5110,32.65
1023,5120,39.426
1025,5130,37.02
1027,5140,36.538
1029,5150,39.336
1031,5160,33.616
1033,5170,37.239
1035,5180,34.318
1037,5190,34.996
1039,5200,37.596
1041,5210,31.349
1043,5220,40.68
1045,5230,36.372
1047,5240,34.95
1049,5250,36.028
1051,5260,33.97
1053,5270,36.707
1055,5280,36.437
1057,5290,34.953
1059,5300,36.921
1061,5310,41.914
1063,5320,39.165
1065,5330,39.999
1067,5340,34.755
1069,5350,34.807
1071,5360,37.825
1073,5370,36.823
1075,5380,42.701
1077,5390,36.987
1079,5400,38.377
1081,5410,36.749
1083,5420,35.579
1085,5430,37.196
1087,5440,36.324
1089,5450,36.286
1091,5460,39.272
1093,5470,40.456
1095,5480,35.77
1097,5490,40.893
1099,5500,37.953
1101,5510,37.288
1103,5520,36.921
1105,5530,34.929
1107,5540,37.1
1109,5550,36.57
1111,5560,40.862
1113,5570,35.55
1115,5580,32.001
1117,5590,39.677
1119,5600,35.556
1121,5610,37.387
1123,5620,36.734
1125,5630,36.449
1127,5640,41.648
1129,5650,38.184
1131,5660,32.804
1133,5670,35.708
1135,5680,29.439
1137,5690,39.191
1139,5700,39.097
1141,5710,34.909
1143,5720,36.227
1145,5730,38.869
1147,5740,40.26
1149,5750,36.008
1151,5760,36.734
1153,5770,36.2
1155,5780,35.854
1157,5790,34.921
1159,5800,38.806
1161,5810,36.62
1163,5820,35.732
1165,5830,39.154
1167,5840,29.888
1169,5850,37.794
1171,5860,35.334
1173,5870,35.97
1175,5880,37.9
1177,5890,35.026
1179,5900,31.693
1181,5910,34.148
1183,5920,39.875
1185,5930,34.871
1187,5940,38.171
1189,5950,36.803
1191,5960,33.717
1193,5970,38.34
1195,5980,33.585
1197,5990,36.065
1199,6000,34.947
1201,6010,37.821
1203,6020,42.305
1205,6030,42.05
1207,6040,38.724
1209,6050,39.028
1211,6060,34.909
1213,6070,38.007
1215,6080,36.156
1217,6090,41.946
1219,6100,39.688
1221,6110,39.052
1223,6120,38.08
1225,6130,40.054
1227,6140,42.201
1229,6150,39.718
1231,6160,40.069
1233,6170,38.285
1235,6180,40.992
1237,6190,43.014
1239,6200,41.807
1241,6210,38.263
1243,6220,37.048
1245,6230,37.529
1247,6240,43.481
1249,6250,38.471
1251,6260,36.219
1253,6270,43.318
1255,6280,34.899
1257,6290,40.926
1259,6300,37.052
1261,6310,41.149
1263,6320,38.597
1265,6330,34.777
1267,6340,38.772
1269,6350,41.375
1271,6360,40.463
1273,6370,44.088
1275,6380,47.231
1277,6390,38.633
1279,6400,39.218
1281,6410,45.735
1283,6420,35.648
1285,6430,42.069
1287,6440,36.071
1289,6450,38.951
1291,6460,39.177
1293,6470,39.31
1295,6480,36.772
1297,6490,40.276
1299,6500,35.795
1301,6510,37.853
1303,6520,42.735
1305,6530,38.69
1307,6540,39.399
1309,6550,35.661
1311,6560,38.259
1313,6570,37.607
1315,6580,42.545
1317,6590,38.66
1319,6600,37.689
1321,6610,37.539
1323,6620,40.073
1325,6630,33.168
1327,6640,46.736
1329,6650,40.563
1331,6660,40.462
1333,6670,38.091
1335,6680,36.685
1337,6690,42.903
1339,6700,38.411
1341,6710,42.696
1343,6720,41.436
1345,6730,40.06
1347,6740,45.748
1349,6750,46.284
1351,6760,42.472
1353,6770,34.877
1355,6780,41.939
1357,6790,36.366
