episode,timestep,reward
261,1310,34.615
263,1320,34.632
265,1330,38.425
267,1340,40.682
269,1350,38.373
271,1360,42.35
273,1370,40.325
275,1380,36.295
277,1390,38.743
279,1400,38.55
281,1410,37.567
283,1420,36.005
285,1430,35.245
287,1440,40.294
289,1450,43.809
291,1460,40.208
293,1470,39.06
295,1480,35.067
297,1490,40.289
299,1500,38.5
301,1510,36.651
303,1520,39.839
305,1530,40.504
307,1540,38.668
309,1550,38.233
311,1560,39.252
313,1570,40.655
315,1580,40.197
317,1590,40.295
319,1600,40.955
321,1610,40.805
323,1620,42.033
325,1630,39.809
327,1640,41.159
329,1650,39.352
331,1660,36.762
333,1670,41.687
335,1680,37.711
337,1690,39.864
339,1700,38.707
341,1710,38.195
343,1720,40.24
345,1730,41.738
347,1740,37.583
349,1750,39.981
351,1760,40.764
353,1770,39.869
355,1780,40.481
357,1790,37.441
359,1800,38.7
361,1810,40.303
363,1820,41.772
365,1830,39.316
367,1840,39.2
369,1850,38.139
371,1860,40.146
373,1870,37.045
375,1880,36.466
377,1890,41.871
379,1900,38.713
381,1910,40.8
383,1920,41.876
385,1930,38.339
387,1940,41.247
389,1950,39.802
391,1960,38.07
393,1970,42.758
395,1980,37.608
397,1990,38.188
399,2000,41.302
401,2010,40.215
403,2020,37.333
405,2030,43.827
407,2040,39.168
409,2050,41.085
411,2060,40.305
413,2070,40.222
415,2080,36.713
417,2090,42.045
419,2100,42.582
421,2110,44.097
423,2120,38.807
425,2130,42.107
427,2140,44.126
429,2150,42.676
431,2160,42.222
433,2170,40.252
435,2180,37.462
437,2190,41.347
439,2200,41.745
441,2210,39.394
443,2220,39.819
445,2230,41.525
447,2240,41.353
449,2250,42.095
451,2260,37.033
453,2270,42.215
455,2280,41.277
457,2290,39.544
459,2300,35.102
461,2310,40.184
463,2320,38.143
465,2330,42.244
467,2340,38.335
469,2350,41.99
471,2360,38.388
473,2370,38.127
475,2380,41.376
477,2390,41.593
479,2400,40.786
481,2410,41.849
483,2420,42.311
485,2430,39.685
487,2440,41.284
489,2450,40.971
491,2460,42.088
493,2470,42.0
495,2480,40.243
497,2490,38.378
499,2500,41.375
501,2510,38.277
503,2520,38.369
505,2530,38.954
507,2540,38.934
509,2550,40.977
511,2560,35.711
513,2570,41.304
515,2580,39.452
517,2590,41.966
519,2600,44.296
521,2610,41.54
523,2620,37.257
525,2630,40.774
527,2640,34.322
529,2650,41.946
531,2660,38.258
533,2670,40.226
535,2680,39.697
537,2690,42.233
539,2700,36.317
541,2710,40.412
543,2720,37.57
545,2730,42.464
547,2740,38.542
549,2750,39.516
551,2760,38.81
553,2770,39.815
555,2780,39.896
557,2790,38.161
559,2800,37.583
561,2810,41.6
563,2820,38.693
565,2830,37.88
567,2840,41.252
569,2850,39.881
571,2860,38.279
573,2870,39.021
575,2880,41.465
577,2890,40.572
579,2900,40.756
581,2910,37.497
583,2920,38.154
585,2930,41.655
587,2940,39.525
589,2950,41.93
591,2960,40.151
593,2970,42.239
595,2980,40.621
597,2990,41.985
599,3000,39.752
601,3010,41.051
603,3020,41.479
605,3030,37.643
607,3040,41.268
609,3050,38.567
611,3060,42.15
613,3070,40.09
615,3080,40.605
617,3090,39.651
619,3100,37.057
621,3110,40.421
623,3120,39.416
625,3130,42.794
627,3140,39.306
629,3150,39.336
631,3160,38.991
633,3170,38.498
635,3180,38.09
637,3190,39.369
639,3200,39.585
641,3210,41.434
643,3220,37.57
645,3230,39.323
647,3240,38.699
649,3250,33.505
