episode,timestep,reward
257,516,32.027
259,520,19.105
261,524,32.037
263,528,21.083
265,532,28.57
267,536,26.65
269,540,28.227
271,544,28.07
273,548,31.484
275,552,28.739
277,556,23.528
279,560,29.299
281,564,29.908
283,568,18.127
285,572,30.38
287,576,19.19
289,580,33.207
291,584,19.906
293,588,24.249
295,592,20.869
297,596,21.519
299,600,29.162
301,604,24.273
303,608,17.135
305,612,29.063
307,616,18.801
309,620,30.698
311,624,25.904
313,628,25.305
315,632,22.345
317,636,22.26
319,640,36.878
321,644,25.415
323,648,26.167
325,652,27.307
327,656,30.889
329,660,20.666
331,664,19.375
333,668,29.431
335,672,22.682
337,676,24.225
339,680,27.46
341,684,27.375
343,688,26.584
345,692,27.584
347,696,32.746
349,700,20.703
351,704,26.518
353,708,17.984
355,712,27.11
357,716,24.775
359,720,26.305
361,724,22.742
363,728,21.793
365,732,23.984
367,736,27.365
369,740,23.931
371,744,33.167
373,748,32.619
375,752,24.736
377,756,36.065
379,760,23.108
381,764,34.364
383,768,39.324
385,772,26.24
387,776,32.289
389,780,28.562
391,784,27.807
393,788,24.04
395,792,29.369
397,796,36.757
399,800,28.476
401,804,31.939
403,808,27.813
405,812,35.297
407,816,27.904
409,820,22.159
411,824,26.499
413,828,26.163
415,832,25.368
417,836,35.756
419,840,26.001
421,844,26.606
423,848,27.83
425,852,35.532
427,856,24.602
429,860,25.77
431,864,36.462
433,868,35.57
435,872,24.275
437,876,30.147
439,880,31.452
441,884,30.085
443,888,27.506
445,892,27.418
447,896,30.568
449,900,33.415
451,904,24.399
453,908,28.378
455,912,33.351
457,916,27.918
459,920,33.931
461,924,23.347
463,928,20.71
465,932,27.796
467,936,30.821
469,940,32.387
471,944,26.163
473,948,26.941
475,952,33.187
477,956,33.394
479,960,34.427
481,964,30.006
483,968,27.098
485,972,30.849
487,976,22.762
489,980,28.42
491,984,31.519
493,988,22.84
495,992,35.15
497,996,31.212
499,1000,17.303
501,1004,32.985
503,1008,35.767
505,1012,33.188
507,1016,30.342
509,1020,28.496
511,1024,33.572
513,1028,33.133
515,1032,31.747
517,1036,33.527
519,1040,33.444
521,1044,28.986
523,1048,26.546
525,1052,29.171
527,1056,30.072
529,1060,33.902
531,1064,33.561
533,1068,31.564
535,1072,30.658
537,1076,28.355
539,1080,32.646
541,1084,30.592
543,1088,25.336
545,1092,30.786
547,1096,29.594
549,1100,32.039
551,1104,35.348
553,1108,31.802
555,1112,28.177
557,1116,30.247
559,1120,31.999
561,1124,28.448
563,1128,29.112
565,1132,29.733
567,1136,27.662
569,1140,26.104
571,1144,33.285
573,1148,28.176
575,1152,35.167
577,1156,28.543
579,1160,34.881
581,1164,22.678
583,1168,30.182
585,1172,24.089
587,1176,28.115
589,1180,29.691
591,1184,35.81
593,1188,32.009
595,1192,29.45
597,1196,26.686
599,1200,32.306
601,1204,35.69
603,1208,34.521
605,1212,30.618
607,1216,23.504
609,1220,28.806
611,1224,36.764
613,1228,30.747
615,1232,32.981
617,1236,29.56
619,1240,29.823
621,1244,32.394
623,1248,32.407
625,1252,32.695
627,1256,26.988
629,1260,32.47
631,1264,33.729
633,1268,26.776
635,1272,27.878
637,1276,31.387
639,1280,36.891
641,1284,29.919
643,1288,32.309
645,1292,32.332
647,1296,26.552
649,1300,35.097
651,1304,37.724
653,1308,30.295
655,1312,34.859
657,1316,29.328
659,1320,30.223
661,1324,29.072
663,1328,28.902
665,1332,32.6
667,1336,33.374
669,1340,26.677
671,1344,26.525
673,1348,33.081
675,1352,28.502
677,1356,33.099
679,1360,36.786
681,1364,34.132
683,1368,36.49
685,1372,32.449
687,1376,33.488
689,1380,32.506
691,1384,26.665
693,1388,36.16
695,1392,27.597
697,1396,27.238
699,1400,31.108
701,1404,33.163
703,1408,29.667
705,1412,34.294
707,1416,30.782
709,1420,35.276
711,1424,35.891
713,1428,35.435
715,1432,35.707
717,1436,33.457
719,1440,38.27
721,1444,36.854
723,1448,38.223
725,1452,30.247
727,1456,33.054
729,1460,30.563
731,1464,33.83
733,1468,32.319
735,1472,36.09
737,1476,27.181
739,1480,32.69
741,1484,31.08
743,1488,28.23
745,1492,33.193
747,1496,33.462
749,1500,31.339
751,1504,30.178
753,1508,32.246
755,1512,30.278
757,1516,26.985
759,1520,33.796
761,1524,35.164
763,1528,28.769
765,1532,33.698
767,1536,35.07
769,1540,31.364
771,1544,31.138
773,1548,33.052
775,1552,28.618
777,1556,31.915
779,1560,33.835
781,1564,30.36
783,1568,36.546
785,1572,35.999
787,1576,30.865
789,1580,27.641
791,1584,37.219
793,1588,29.888
795,1592,32.289
797,1596,30.146
799,1600,31.281
801,1604,32.404
803,1608,32.532
805,1612,36.227
807,1616,31.93
809,1620,34.475
811,1624,33.151
813,1628,31.282
815,1632,32.271
817,1636,32.445
819,1640,36.561
821,1644,30.177
823,1648,37.761
825,1652,27.858
827,1656,33.949
829,1660,37.496
831,1664,34.175
833,1668,34.193
835,1672,32.856
837,1676,31.967
839,1680,30.979
841,1684,36.199
843,1688,34.896
845,1692,28.465
847,1696,28.706
849,1700,26.751
851,1704,34.272
853,1708,32.09
855,1712,31.951
857,1716,28.113
859,1720,26.408
861,1724,32.088
863,1728,37.032
865,1732,31.981
867,1736,35.503
869,1740,35.49
871,1744,36.068
873,1748,30.502
875,1752,36.069
877,1756,28.176
879,1760,34.052
881,1764,29.539
883,1768,30.395
885,1772,35.347
887,1776,32.543
889,1780,26.004
891,1784,24.162
893,1788,35.018
895,1792,24.301
897,1796,34.847
899,1800,32.039
901,1804,35.883
903,1808,35.324
905,1812,31.786
907,1816,33.448
909,1820,32.48
911,1824,29.649
913,1828,32.873
915,1832,30.676
917,1836,33.15
919,1840,34.264
921,1844,36.867
923,1848,30.91
925,1852,32.876
927,1856,33.264
929,1860,21.1
931,1864,35.921
933,1868,30.682
935,1872,33.944
937,1876,33.168
939,1880,31.965
941,1884,28.31
943,1888,28.35
945,1892,33.514
947,1896,36.232
949,1900,35.667
951,1904,32.577
953,1908,32.892
955,1912,37.164
957,1916,33.072
959,1920,34.195
961,1924,33.134
963,1928,41.58
965,1932,37.79
967,1936,35.542
969,1940,33.85
971,1944,23.923
973,1948,37.644
975,1952,35.184
977,1956,36.225
979,1960,31.647
981,1964,30.25
983,1968,28.695
985,1972,27.658
987,1976,34.374
989,1980,33.798
991,1984,35.937
993,1988,34.721
995,1992,36.322
997,1996,36.124
999,2000,33.635
1001,2004,34.46
1003,2008,33.885
1005,2012,33.537
1007,2016,33.507
1009,2020,31.561
1011,2024,35.106
1013,2028,23.624
1015,2032,33.707
1017,2036,35.918
1019,2040,31.248
1021,2044,36.185
1023,2048,34.236
1025,2052,32.566
1027,2056,34.524
1029,2060,32.635
1031,2064,38.201
1033,2068,33.928
1035,2072,34.863
1037,2076,34.118
1039,2080,32.483
1041,2084,34.825
1043,2088,36.56
1045,2092,38.004
1047,2096,37.629
1049,2100,36.881
1051,2104,31.881
1053,2108,32.012
1055,2112,35.127
1057,2116,36.234
1059,2120,37.424
1061,2124,32.583
1063,2128,37.922
1065,2132,36.848
1067,2136,33.899
1069,2140,38.19
1071,2144,31.568
1073,2148,31.052
1075,2152,33.696
1077,2156,32.717
1079,2160,36.866
1081,2164,35.097
1083,2168,36.57
1085,2172,30.91
1087,2176,34.732
1089,2180,37.884
1091,2184,29.668
1093,2188,34.145
1095,2192,36.341
1097,2196,35.66
1099,2200,30.809
1101,2204,31.123
1103,2208,35.086
1105,2212,42.765
1107,2216,36.981
1109,2220,33.692
1111,2224,34.409
1113,2228,36.196
1115,2232,37.855
1117,2236,31.54
1119,2240,33.696
1121,2244,32.479
1123,2248,33.916
1125,2252,34.954
1127,2256,36.384
1129,2260,31.726
1131,2264,34.885
1133,2268,38.303
1135,2272,34.622
1137,2276,38.502
1139,2280,35.385
1141,2284,34.049
1143,2288,39.127
1145,2292,29.704
1147,2296,35.285
1149,2300,34.312
1151,2304,34.083
1153,2308,40.776
1155,2312,33.508
1157,2316,31.682
1159,2320,35.884
1161,2324,32.177
1163,2328,32.204
1165,2332,35.192
1167,2336,34.681
1169,2340,34.646
1171,2344,37.031
1173,2348,35.59
1175,2352,30.735
1177,2356,37.098
1179,2360,34.859
1181,2364,36.376
1183,2368,30.658
1185,2372,32.666
1187,2376,38.953
1189,2380,32.169
1191,2384,36.932
1193,2388,34.665
1195,2392,35.888
1197,2396,34.514
1199,2400,32.28
1201,2404,34.161
1203,2408,32.257
1205,2412,34.875
1207,2416,32.704
1209,2420,32.3
1211,2424,38.21
1213,2428,32.038
1215,2432,33.245
1217,2436,33.66
1219,2440,34.327
1221,2444,33.333
1223,2448,33.845
1225,2452,32.585
1227,2456,28.708
1229,2460,33.049
1231,2464,35.829
1233,2468,31.967
1235,2472,33.757
1237,2476,33.882
1239,2480,36.696
1241,2484,35.549
1243,2488,34.131
1245,2492,36.245
1247,2496,37.031
1249,2500,34.066
1251,2504,37.052
1253,2508,35.092
1255,2512,34.327
1257,2516,40.454
1259,2520,31.618
1261,2524,36.463
1263,2528,36.996
1265,2532,38.105
1267,2536,37.396
1269,2540,33.071
1271,2544,35.352
1273,2548,33.463
1275,2552,30.738
1277,2556,36.247
1279,2560,34.166
1281,2564,33.968
1283,2568,41.899
1285,2572,33.388
1287,2576,31.142
1289,2580,36.722
1291,2584,39.394
1293,2588,33.015
1295,2592,37.15
1297,2596,35.493
1299,2600,39.732
1301,2604,39.298
1303,2608,36.773
1305,2612,36.82
1307,2616,35.255
1309,2620,35.999
1311,2624,32.976
1313,2628,31.613
1315,2632,39.522
1317,2636,39.745
1319,2640,28.903
1321,2644,37.308
1323,2648,33.706
1325,2652,31.405
1327,2656,34.957
1329,2660,37.71
1331,2664,37.17
1333,2668,33.945
1335,2672,32.356
1337,2676,38.667
1339,2680,38.608
1341,2684,37.4
1343,2688,33.755
1345,2692,37.434
1347,2696,33.875
1349,2700,34.604
1351,2704,36.38
1353,2708,35.808
1355,2712,39.081
1357,2716,38.449
1359,2720,36.657
1361,2724,36.511
1363,2728,36.001
1365,2732,37.299
1367,2736,39.078
1369,2740,32.877
1371,2744,36.509
1373,2748,34.537
1375,2752,37.003
1377,2756,32.106
1379,2760,32.742
1381,2764,36.737
1383,2768,38.944
1385,2772,38.592
1387,2776,37.617
1389,2780,38.521
1391,2784,33.009
1393,2788,32.814
1395,2792,39.515
1397,2796,36.594
1399,2800,34.157
1401,2804,38.059
1403,2808,31.807
1405,2812,32.177
1407,2816,37.097
1409,2820,39.147
1411,2824,41.915
1413,2828,35.06
1415,2832,35.111
1417,2836,36.307
1419,2840,39.759
1421,2844,36.249
1423,2848,36.027
1425,2852,34.608
1427,2856,35.581
1429,2860,34.43
1431,2864,33.723
1433,2868,31.567
1435,2872,35.105
1437,2876,35.709
1439,2880,39.822
1441,2884,36.945
1443,2888,35.067
1445,2892,36.955
1447,2896,36.261
1449,2900,38.321
1451,2904,36.537
1453,2908,34.527
1455,2912,33.406
1457,2916,35.533
1459,2920,37.231
1461,2924,34.441
1463,2928,36.563
1465,2932,29.867
1467,2936,41.23
1469,2940,39.804
1471,2944,33.953
1473,2948,32.485
1475,2952,36.916
1477,2956,36.789
1479,2960,36.815
1481,2964,37.619
1483,2968,38.236
1485,2972,34.484
1487,2976,39.027
1489,2980,35.929
1491,2984,34.053
1493,2988,36.661
1495,2992,33.991
1497,2996,33.345
1499,3000,33.278
1501,3004,30.262
1503,3008,38.352
1505,3012,31.833
1507,3016,36.978
1509,3020,26.376
1511,3024,35.608
1513,3028,35.611
1515,3032,34.23
1517,3036,37.174
1519,3040,34.075
1521,3044,35.617
1523,3048,38.35
1525,3052,37.519
1527,3056,38.739
1529,3060,36.407
1531,3064,37.14
1533,3068,37.094
1535,3072,37.848
1537,3076,33.986
1539,3080,36.644
1541,3084,34.892
1543,3088,34.174
1545,3092,34.331
1547,3096,31.756
1549,3100,37.293
1551,3104,39.594
1553,3108,36.744
1555,3112,33.359
1557,3116,35.762
1559,3120,32.891
1561,3124,32.291
1563,3128,38.612
1565,3132,34.334
1567,3136,37.736
1569,3140,36.625
1571,3144,36.706
1573,3148,35.476
1575,3152,39.018
1577,3156,30.814
1579,3160,35.409
1581,3164,38.4
1583,3168,37.947
1585,3172,33.901
1587,3176,34.216
1589,3180,31.708
1591,3184,35.601
1593,3188,35.068
1595,3192,34.969
1597,3196,37.499
1599,3200,39.989
1601,3204,37.248
1603,3208,37.974
1605,3212,36.848
1607,3216,32.338
1609,3220,34.515
1611,3224,31.86
1613,3228,35.83
1615,3232,34.285
1617,3236,32.158
1619,3240,35.922
1621,3244,35.032
1623,3248,41.969
1625,3252,35.786
1627,3256,34.981
1629,3260,33.692
1631,3264,39.007
1633,3268,28.413
1635,3272,37.644
1637,3276,41.554
1639,3280,37.375
1641,3284,38.453
1643,3288,35.987
1645,3292,34.809
1647,3296,38.536
1649,3300,35.905
1651,3304,30.605
1653,3308,35.615
1655,3312,29.252
1657,3316,32.506
1659,3320,35.991
1661,3324,31.468
1663,3328,35.506
1665,3332,36.941
1667,3336,33.819
1669,3340,33.164
1671,3344,32.481
1673,3348,38.247
1675,3352,36.136
1677,3356,38.052
1679,3360,31.061
1681,3364,35.208
1683,3368,42.21
1685,3372,37.718
1687,3376,39.699
1689,3380,33.638
1691,3384,36.773
1693,3388,35.979
1695,3392,38.97
1697,3396,34.714
1699,3400,29.149
1701,3404,38.494
1703,3408,39.225
1705,3412,32.571
1707,3416,37.606
1709,3420,37.685
1711,3424,38.132
1713,3428,38.136
1715,3432,34.514
1717,3436,36.365
1719,3440,37.23
1721,3444,37.945
1723,3448,32.951
1725,3452,36.124
1727,3456,28.148
1729,3460,37.854
1731,3464,34.781
1733,3468,36.178
1735,3472,38.853
1737,3476,38.735
1739,3480,35.904
1741,3484,35.62
1743,3488,36.925
1745,3492,34.306
1747,3496,29.449
1749,3500,35.377
1751,3504,30.558
1753,3508,39.437
1755,3512,32.194
1757,3516,33.735
1759,3520,37.626
1761,3524,34.126
1763,3528,39.068
1765,3532,33.39
1767,3536,39.207
1769,3540,35.856
1771,3544,36.279
1773,3548,32.758
1775,3552,40.263
1777,3556,35.096
1779,3560,32.863
1781,3564,32.608
1783,3568,38.804
1785,3572,33.224
1787,3576,37.012
1789,3580,36.136
1791,3584,36.627
1793,3588,32.956
1795,3592,32.874
1797,3596,31.527
1799,3600,28.64
1801,3604,38.121
1803,3608,40.08
1805,3612,30.885
1807,3616,34.089
1809,3620,35.367
1811,3624,32.093
1813,3628,37.013
1815,3632,36.833
1817,3636,33.473
1819,3640,35.005
1821,3644,31.272
1823,3648,37.949
1825,3652,27.916
1827,3656,36.961
1829,3660,34.831
1831,3664,33.655
1833,3668,34.226
1835,3672,36.55
1837,3676,31.997
1839,3680,34.262
1841,3684,39.144
1843,3688,25.492
1845,3692,34.134
1847,3696,31.645
1849,3700,32.469
1851,3704,31.112
1853,3708,30.061
1855,3712,33.817
1857,3716,33.98
1859,3720,37.661
1861,3724,33.641
1863,3728,32.014
1865,3732,32.405
1867,3736,27.606
1869,3740,30.843
1871,3744,33.303
1873,3748,33.319
1875,3752,39.658
1877,3756,35.79
1879,3760,31.201
1881,3764,34.43
1883,3768,36.086
1885,3772,32.203
1887,3776,30.463
1889,3780,33.147
1891,3784,30.751
1893,3788,36.712
1895,3792,36.267
1897,3796,35.71
1899,3800,34.947
1901,3804,27.374
1903,3808,36.428
1905,3812,25.591
1907,3816,30.811
1909,3820,30.138
1911,3824,32.039
1913,3828,29.051
1915,3832,33.945
1917,3836,31.516
1919,3840,32.464
1921,3844,34.4
1923,3848,30.526
1925,3852,29.982
1927,3856,30.631
1929,3860,25.143
1931,3864,34.274
1933,3868,32.916
1935,3872,22.718
1937,3876,26.562
1939,3880,28.251
1941,3884,30.578
1943,3888,31.858
1945,3892,36.533
1947,3896,33.9
1949,3900,33.021
1951,3904,31.565
1953,3908,38.307
1955,3912,34.361
1957,3916,21.212
1959,3920,37.117
1961,3924,28.678
1963,3928,38.667
1965,3932,30.061
1967,3936,27.016
1969,3940,23.448
1971,3944,28.692
1973,3948,28.726
1975,3952,30.55
1977,3956,28.903
1979,3960,24.92
1981,3964,29.615
1983,3968,35.141
1985,3972,31.504
1987,3976,27.754
1989,3980,30.589
1991,3984,29.101
1993,3988,22.631
1995,3992,29.188
1997,3996,28.278
1999,4000,30.282
2001,4004,30.819
2003,4008,33.142
2005,4012,30.854
2007,4016,32.224
2009,4020,27.303
2011,4024,25.508
2013,4028,32.431
2015,4032,34.541
2017,4036,27.5
2019,4040,28.61
2021,4044,30.953
2023,4048,31.574
2025,4052,32.041
2027,4056,28.114
2029,4060,28.627
2031,4064,31.938
2033,4068,32.7
2035,4072,34.224
2037,4076,23.543
2039,4080,35.61
2041,4084,33.97
2043,4088,28.319
2045,4092,34.67
2047,4096,30.419
2049,4100,34.881
2051,4104,26.87
2053,4108,29.605
2055,4112,29.321
2057,4116,34.189
2059,4120,31.452
2061,4124,32.508
2063,4128,27.024
2065,4132,30.044
2067,4136,29.868
2069,4140,29.924
2071,4144,30.86
2073,4148,22.002
2075,4152,31.069
2077,4156,29.227
2079,4160,32.883
2081,4164,31.644
2083,4168,31.976
2085,4172,30.146
2087,4176,23.887
2089,4180,35.514
2091,4184,31.31
2093,4188,34.094
2095,4192,30.411
2097,4196,29.413
2099,4200,28.0
2101,4204,32.604
2103,4208,33.013
2105,4212,31.729
2107,4216,29.161
2109,4220,37.624
2111,4224,31.721
2113,4228,38.954
2115,4232,35.006
2117,4236,28.824
2119,4240,34.444
2121,4244,35.92
2123,4248,35.786
2125,4252,35.609
2127,4256,35.304
2129,4260,32.013
2131,4264,37.811
2133,4268,33.058
2135,4272,31.001
2137,4276,26.619
2139,4280,32.836
2141,4284,34.877
2143,4288,25.861
2145,4292,32.667
2147,4296,34.831
2149,4300,34.404
2151,4304,34.124
2153,4308,30.788
2155,4312,32.731
2157,4316,30.49
2159,4320,29.591
2161,4324,31.824
2163,4328,35.225
2165,4332,31.874
2167,4336,38.822
2169,4340,31.103
2171,4344,33.351
2173,4348,31.283
2175,4352,32.798
2177,4356,30.294
2179,4360,38.135
2181,4364,32.626
2183,4368,34.607
2185,4372,37.205
2187,4376,32.173
2189,4380,29.897
2191,4384,34.657
2193,4388,31.181
2195,4392,28.877
2197,4396,34.076
2199,4400,34.395
2201,4404,31.515
2203,4408,31.284
2205,4412,30.702
2207,4416,31.087
2209,4420,36.475
2211,4424,29.131
2213,4428,33.877
2215,4432,26.21
2217,4436,29.604
2219,4440,34.29
2221,4444,28.743
2223,4448,32.18
2225,4452,30.373
2227,4456,33.851
2229,4460,30.135
2231,4464,32.704
2233,4468,32.239
2235,4472,32.722
2237,4476,30.863
2239,4480,37.757
2241,4484,33.594
2243,4488,31.423
2245,4492,31.91
2247,4496,33.61
2249,4500,34.674
2251,4504,37.486
2253,4508,34.631
2255,4512,36.632
2257,4516,33.616
2259,4520,37.544
2261,4524,30.685
2263,4528,31.087
2265,4532,32.204
2267,4536,37.832
2269,4540,29.623
2271,4544,33.943
2273,4548,31.052
2275,4552,31.285
2277,4556,36.519
2279,4560,35.538
2281,4564,31.491
2283,4568,34.166
2285,4572,28.764
2287,4576,35.156
2289,4580,28.012
2291,4584,29.265
2293,4588,35.091
2295,4592,32.32
2297,4596,37.69
2299,4600,36.931
2301,4604,34.326
2303,4608,37.077
2305,4612,36.488
2307,4616,34.061
2309,4620,36.662
2311,4624,34.641
2313,4628,31.928
2315,4632,40.259
2317,4636,31.256
2319,4640,32.819
2321,4644,35.534
2323,4648,35.524
2325,4652,35.285
2327,4656,34.652
2329,4660,35.972
2331,4664,33.938
2333,4668,35.064
2335,4672,29.98
2337,4676,31.379
2339,4680,35.64
2341,4684,33.572
2343,4688,33.121
2345,4692,33.414
2347,4696,34.649
2349,4700,29.08
2351,4704,32.743
2353,4708,34.618
2355,4712,30.738
2357,4716,32.199
2359,4720,33.023
2361,4724,33.41
2363,4728,33.94
2365,4732,36.207
2367,4736,33.652
2369,4740,34.328
2371,4744,30.897
2373,4748,33.529
2375,4752,37.089
2377,4756,31.84
2379,4760,31.078
2381,4764,34.855
2383,4768,31.897
2385,4772,33.678
2387,4776,31.238
2389,4780,30.131
2391,4784,23.871
2393,4788,31.028
2395,4792,30.951
2397,4796,23.992
2399,4800,31.947
2401,4804,35.202
2403,4808,35.379
2405,4812,29.959
2407,4816,31.737
2409,4820,31.341
2411,4824,31.612
2413,4828,34.969
2415,4832,30.571
2417,4836,32.076
2419,4840,30.882
2421,4844,33.314
2423,4848,27.855
2425,4852,30.903
2427,4856,29.661
2429,4860,31.501
2431,4864,33.867
2433,4868,28.129
2435,4872,29.727
2437,4876,25.906
2439,4880,29.791
2441,4884,32.774
2443,4888,32.547
2445,4892,34.244
2447,4896,29.845
2449,4900,34.414
2451,4904,34.372
2453,4908,29.652
2455,4912,35.118
2457,4916,28.984
2459,4920,32.688
2461,4924,29.854
2463,4928,21.45
2465,4932,25.119
2467,4936,30.08
2469,4940,31.571
2471,4944,30.857
2473,4948,29.088
2475,4952,29.174
2477,4956,25.555
2479,4960,36.148
2481,4964,22.708
2483,4968,31.645
2485,4972,26.556
2487,4976,24.233
2489,4980,30.139
2491,4984,26.011
2493,4988,35.424
2495,4992,29.794
2497,4996,27.882
2499,5000,32.389
2501,5004,32.998
2503,5008,29.949
2505,5012,30.777
2507,5016,28.46
2509,5020,27.699
2511,5024,36.767
2513,5028,26.161
2515,5032,30.846
2517,5036,31.921
2519,5040,32.487
2521,5044,31.189
2523,5048,29.649
2525,5052,32.338
2527,5056,34.082
2529,5060,27.77
2531,5064,29.959
2533,5068,30.725
2535,5072,27.328
2537,5076,34.125
2539,5080,24.779
2541,5084,30.083
2543,5088,32.134
2545,5092,30.824
2547,5096,34.83
2549,5100,32.127
2551,5104,34.78
2553,5108,33.195
2555,5112,36.317
2557,5116,35.818
2559,5120,33.484
2561,5124,32.615
2563,5128,32.507
2565,5132,33.49
2567,5136,33.071
2569,5140,30.819
2571,5144,29.619
2573,5148,34.653
2575,5152,36.811
2577,5156,23.091
2579,5160,33.242
2581,5164,35.499
2583,5168,32.558
2585,5172,31.504
2587,5176,35.005
2589,5180,33.26
2591,5184,33.053
2593,5188,32.498
2595,5192,31.357
2597,5196,33.312
2599,5200,30.55
2601,5204,32.238
2603,5208,34.857
2605,5212,32.188
2607,5216,31.092
2609,5220,28.975
2611,5224,34.37
2613,5228,33.683
2615,5232,35.055
2617,5236,34.968
2619,5240,27.906
2621,5244,27.624
2623,5248,30.903
2625,5252,31.596
2627,5256,31.17
2629,5260,30.748
2631,5264,32.407
2633,5268,30.332
2635,5272,36.595
2637,5276,37.545
2639,5280,33.712
2641,5284,28.938
2643,5288,27.906
2645,5292,35.829
2647,5296,27.856
2649,5300,26.102
2651,5304,29.747
2653,5308,32.032
2655,5312,32.56
2657,5316,34.467
2659,5320,24.43
2661,5324,29.737
2663,5328,31.588
2665,5332,28.873
2667,5336,37.076
2669,5340,35.954
2671,5344,32.33
2673,5348,23.655
2675,5352,30.412
2677,5356,33.381
2679,5360,33.504
2681,5364,33.089
2683,5368,29.686
2685,5372,27.13
2687,5376,32.995
2689,5380,35.387
2691,5384,33.017
2693,5388,36.135
2695,5392,33.428
2697,5396,36.176
2699,5400,35.149
2701,5404,37.359
2703,5408,34.467
2705,5412,32.991
2707,5416,35.061
2709,5420,31.234
2711,5424,33.446
2713,5428,31.316
2715,5432,34.949
2717,5436,34.241
2719,5440,31.546
2721,5444,30.691
2723,5448,32.193
2725,5452,28.135
2727,5456,30.505
2729,5460,35.117
2731,5464,32.466
2733,5468,34.698
2735,5472,36.569
2737,5476,39.548
2739,5480,26.004
2741,5484,33.196
2743,5488,27.767
2745,5492,30.932
2747,5496,26.277
2749,5500,26.069
2751,5504,32.498
2753,5508,32.567
2755,5512,30.133
2757,5516,33.061
2759,5520,31.684
2761,5524,34.221
2763,5528,31.335
2765,5532,30.675
2767,5536,36.304
2769,5540,35.635
2771,5544,33.63
2773,5548,28.408
2775,5552,25.885
2777,5556,38.341
2779,5560,34.459
2781,5564,37.557
2783,5568,35.701
2785,5572,27.586
2787,5576,36.404
2789,5580,37.465
2791,5584,36.719
2793,5588,34.398
2795,5592,36.076
2797,5596,33.142
2799,5600,36.732
2801,5604,31.678
2803,5608,36.228
2805,5612,39.058
2807,5616,32.116
2809,5620,35.941
2811,5624,34.149
2813,5628,33.027
2815,5632,29.816
2817,5636,37.148
2819,5640,33.922
2821,5644,30.946
2823,5648,34.05
2825,5652,33.903
2827,5656,33.868
2829,5660,35.571
2831,5664,32.412
2833,5668,29.331
2835,5672,37.709
2837,5676,34.389
2839,5680,33.576
2841,5684,34.058
2843,5688,32.471
2845,5692,29.922
2847,5696,31.01
2849,5700,36.21
2851,5704,31.213
2853,5708,35.242
2855,5712,32.33
2857,5716,31.41
2859,5720,29.924
2861,5724,33.739
2863,5728,34.309
2865,5732,35.837
2867,5736,35.394
2869,5740,30.267
2871,5744,35.155
2873,5748,35.759
2875,5752,28.146
2877,5756,34.563
2879,5760,33.788
2881,5764,29.913
2883,5768,34.085
2885,5772,30.117
2887,5776,31.432
2889,5780,28.678
2891,5784,38.95
2893,5788,22.686
2895,5792,33.241
2897,5796,31.296
2899,5800,28.707
2901,5804,30.54
2903,5808,34.977
2905,5812,37.568
2907,5816,27.414
2909,5820,24.733
2911,5824,32.654
2913,5828,29.781
2915,5832,27.383
2917,5836,36.096
2919,5840,33.411
2921,5844,33.049
2923,5848,30.357
2925,5852,25.662
2927,5856,22.381
2929,5860,28.136
2931,5864,27.518
2933,5868,31.742
2935,5872,33.861
2937,5876,35.144
2939,5880,32.804
2941,5884,31.742
2943,5888,27.372
